answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11827;takeaway;order;"i am really craving for [food_type : chinese] food right now please let me order take out";"i am really craving for chinese food right now please let me order take out";"I am really craving for chinese food right now. Please let me order take out."
5646;takeaway;order;"places to order [order_type : takeaway] food";"places to order takeaway food";"Places to order takeaway food"
11885;takeaway;order;"order me [food_type : postmates] of [business_name : mcdonald]";"order me postmates of mcdonald";"order me postmates of mcdonald"
17847;takeaway;order;"can you order me [order_type : takeout]";"can you order me takeout";"Can you order me takeout?"
4103;takeaway;order;"call the nearest [food_type : thai] [business_type : restaurant] with [order_type : delivery]";"call the nearest thai restaurant with delivery";"Call the nearest thai restaurant with delivery"
8510;takeaway;order;"pull up [business_name : peking garden] online";"pull up peking garden online";"Pull up Peking Garden online"
25141;takeaway;order;"order two [food_type : pizzas] from [business_name : dominoes]";"order two pizzas from dominoes";"alexa order 2 pizzas from dominoes"
3541;takeaway;order;"order takeout [food_type : pizza] from [business_name : domino's] for [time : seven pm]";"order takeout pizza from domino's for seven pm";"order takeout pizza from domino's for 7 p.m."
3630;takeaway;order;"[app_name : grubhub] order";"grubhub order";"Grubhub order"
25197;takeaway;order;"i need to order some food from [business_name : papa john's]";"i need to order some food from papa john's";"I need to order some food from Papa John's."
628;takeaway;order;"can i order [order_type : takeaway] [meal_type : dinner] from [business_name : byron's]";"can i order takeaway dinner from byron's";"can I order takeaway dinner from byron's?"
9955;takeaway;order;"order [order_type : takeout]";"order takeout";"Order takeout"
12786;takeaway;order;"get me some food";"get me some food";"Get me some food!"
17699;takeaway;order;"order a twelve piece [food_type : honey mustard wing combo] with seasonimg altnon the fries and a [drink_type : sprite] as the drink";"order a twelve piece honey mustard wing combo with seasonimg altnon the fries and a sprite as the drink";"Order a 12 piece honey mustard wing combo with seasonimg altnon the fries and a sprite as the drink."
18039;takeaway;order;"is is [business_name : taco o'clock] yet";"is is taco o'clock yet";"Is is taco-o'clock yet?"
17845;takeaway;order;"i would like to order some [order_type : takeout]";"i would like to order some takeout";"I would like to order some takout"
3543;takeaway;order;"schedule [food_type : pizza] takeout for [time : seven pm]";"schedule pizza takeout for seven pm";"schedule pizza takeout for 7 p.m."
1919;takeaway;order;"i would like to have a [food_type : sushi] can you order me a [meal_type : lunch]";"i would like to have a sushi can you order me a lunch";"I would like to have a sushi, can you order me a lunch?"
9442;takeaway;order;"i want to order some [food_type : pizza]";"i want to order some pizza";"i want to order som pizza"
