answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
25968;alarm;query;"tell me time of alarm you set";"tell me time of alarm you set";"Tell me time of alarm you set"
17726;alarm;query;"list all of my alarms";"list all of my alarms";"<List all of my alarms>"
3602;alarm;query;"alarm settings";"alarm settings";"Alarm settings"
3022;alarm;query;"what alarms are set for [date : today]";"what alarms are set for today";"what alarms are set for today"
23504;alarm;query;"please see see for me the alarms that you have set [date : sunday] [timeofday : morning]";"please see see for me the alarms that you have set sunday morning";"Please see see for me the alarms that you have set Sunday morning."
23481;alarm;query;"tell me when the next alarms are for";"tell me when the next alarms are for";"Tell me when the next alarms are for."
18800;alarm;query;"please tell me what alarms are on";"please tell me what alarms are on";"please tell me what alarms are on."
18274;alarm;query;"please list all my alarms";"please list all my alarms";"Please list all my alarms"
3568;alarm;query;"what alarms are set right now";"what alarms are set right now";"What alarms are set right now?"
6493;alarm;query;"check whether i have set any alarms for [date : tomorrow] [timeofday : morning]";"check whether i have set any alarms for tomorrow morning";"Check whether I have set any alarms for tomorrow morning"
563;alarm;query;"tell me about my alarms";"tell me about my alarms";"Tell me about my alarms"
6817;alarm;query;"do i have any alarms set";"do i have any alarms set";"Do I have any alarms set, Olly?"
15474;alarm;query;"is there an alarm at [time : four am]";"is there an alarm at four am";"is there an alarm at 4 am?"
6763;alarm;query;"show me my alarms";"show me my alarms";"Show me my alarms"
15574;alarm;query;"what alarm time had you set";"what alarm time had you set";"What alarm time had you set?"
2911;alarm;query;"can you tell me what alarms i have set";"can you tell me what alarms i have set";"can you tell me what alarms i have set"
23036;alarm;query;"please let me know the [timeofday : morning] alarm time kept for [time : weekends]";"please let me know the morning alarm time kept for weekends";"Please let me know the morning alarm time kept for Weekends"
3386;alarm;query;"what time is the alarm set for [date : tomorrow]";"what time is the alarm set for tomorrow";"what time is the alarm set for tomorrow?"
26291;alarm;query;"may i know the about alarm you set";"may i know the about alarm you set";"may i know the about alarm you set"
