answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23702;calendar;query;"when is the [event_name : school dance junction] marked";"when is the school dance junction marked";"When is the school dance junction marked"
20224;calendar;query;"what is my schedule for [date : tomorrow]";"what is my schedule for tomorrow";"What is my schedule for [date : tomorrow] olly?"
9877;calendar;query;"am i available at [time : five pm] on [date : sunday]";"am i available at five pm on sunday";"Am I available at 5pm on Sunday?"
11951;calendar;query;"do i have any notifications from social media";"do i have any notifications from social media";"do I have any notifications from social media"
6418;calendar;query;"what do i have scheduled for [date : next week]";"what do i have scheduled for next week";"What do I have scheduled for next week?"
12374;calendar;query;"tell me the [event_name : meetings] i have for the [date : week]";"tell me the meetings i have for the week";"Tell me the meetings I have for the week"
17165;calendar;query;"do i have any openings on my schedule for [date : tomorrow]";"do i have any openings on my schedule for tomorrow";"do i have any openings on my schedule for tomorrow"
11541;calendar;query;"do i need to pick up the kids from anything [date : today]";"do i need to pick up the kids from anything today";"Do I need to pick up the kids from anything today?"
16266;calendar;query;"is there anything i need to be aware of";"is there anything i need to be aware of";"Is there anything I need to be aware of?"
21431;calendar;query;"do i have any [event_name : undone] tasks";"do i have any undone tasks";"Do I have any undone tasks?"
10774;calendar;query;"what is left for [date : today]";"what is left for today";"what is left for today"
9395;calendar;query;"list out my upcoming events";"list out my upcoming events";"List out my upcoming events?"
13524;calendar;query;"[time : one thousand two hundred and thirty pm] already you will have a [event_name : meeting] in [time : ten mins]";"one thousand two hundred and thirty pm already you will have a meeting in ten mins";"12.30pm already, you will have a meeting in 10 mins"
8365;calendar;query;"is the [event_name : meeting] scheduled for [date : tomorrow]";"is the meeting scheduled for tomorrow";"Is the meeting scheduled for tomorrow?"
18142;calendar;query;"when the [event_name : birthday] will be";"when the birthday will be";"when the birthday will be"
5445;calendar;query;"when is my next [event_name : appointment] and who do i contact to reschedule";"when is my next appointment and who do i contact to reschedule";"When is my next appointment and who do I contact to reschedule?"
20226;calendar;query;"what is the plan for [timeofday : tonight]";"what is the plan for tonight";"What is the plan for tonight?"
4683;calendar;query;"what day of the week is my [event_name : birthday] this year";"what day of the week is my birthday this year";"What day of the week is my birthday this year?"
21562;calendar;query;"what is my schedule for [date : june fourteenth two thousand and seventeen]";"what is my schedule for june fourteenth two thousand and seventeen";"PDA, What is my schedule for June 14th 2017?"
