answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
433;general;dontcare;"i would not mind, olly.";"i would not mind, olly.";"i would not mind, olly."
243;general;dontcare;"wouldn't mind for any one.";"wouldn't mind for any one.";"wouldn't mind for any one."
22;general;dontcare;"does not matter for me, olly.";"does not matter for me, olly.";"does not matter for me, olly."
88;general;dontcare;"don't really bother, olly.";"don't really bother, olly.";"don't really bother, olly."
49;general;dontcare;"wouldn't really know, olly.";"wouldn't really know, olly.";"wouldn't really know, olly."
80;general;dontcare;"i have no idea about what to do, olly.";"i have no idea about what to do, olly.";"i have no idea about what to do, olly."
438;general;dontcare;"i do not mind for whatever.";"i do not mind for whatever.";"i do not mind for whatever."
258;general;dontcare;"any one is good, olly.";"any one is good, olly.";"any one is good, olly."
357;general;dontcare;"it does not matter to me, olly.";"it does not matter to me, olly.";"it does not matter to me, olly."
427;general;dontcare;"i would not mind to select any one.";"i would not mind to select any one.";"i would not mind to select any one."
127;general;dontcare;"i do not really mind for whatever.";"i do not really mind for whatever.";"i do not really mind for whatever."
161;general;dontcare;"this is unimportant for me.";"this is unimportant for me.";"this is unimportant for me."
235;general;dontcare;"i would not mind to select any one, olly.";"i would not mind to select any one, olly.";"i would not mind to select any one, olly."
444;general;dontcare;"does not matter for me.";"does not matter for me.";"does not matter for me."
423;general;dontcare;"any one is good to me.";"any one is good to me.";"any one is good to me."
197;general;dontcare;"this is unimportant, olly.";"this is unimportant, olly.";"this is unimportant, olly."
434;general;dontcare;"wouldn't really mind for whatever.";"wouldn't really mind for whatever.";"wouldn't really mind for whatever."
241;general;dontcare;"have no idea regarding to what to select, olly.";"have no idea regarding to what to select, olly.";"have no idea regarding to what to select, olly."
65;general;dontcare;"does not matter, olly.";"does not matter, olly.";"does not matter, olly."
