answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2490;audio;volume_mute;"quiet please";"quiet please";"Quiet please."
10974;audio;volume_mute;"mute sound from speakers";"mute sound from speakers";"Mute sound from speakers."
27292;audio;volume_mute;"please mute for [time : five minutes]";"please mute for five minutes";"PDA please mute for 5 minutes"
15393;audio;volume_mute;"mute my speakers for a minute here i need to make a call";"mute my speakers for a minute here i need to make a call";"Mute my speakers for a minute here I need to make a call."
13033;audio;volume_mute;"mute speaker";"mute speaker";"Mute speaker"
10973;audio;volume_mute;"silence volume on speakers";"silence volume on speakers";"Silence volume on speakers."
19545;audio;volume_mute;"turn off media volume";"turn off media volume";"turn off media volume"
10086;audio;volume_mute;"i need you to be quiet [time : until tomorrow]";"i need you to be quiet until tomorrow";"I need you to be quiet until tomorrow."
13025;audio;volume_mute;"go to sleep";"go to sleep";"Go to sleep"
27293;audio;volume_mute;"no notifications for [time : five minutes]";"no notifications for five minutes";"PDA no notifications for 5 minutes"
12006;audio;volume_mute;"turn off the sound";"turn off the sound";"Turn off the PDA's sound"
14416;audio;volume_mute;"mute the music";"mute the music";"mute the music"
33;audio;volume_mute;"pause for [time : ten seconds]";"pause for ten seconds";"Olly pause for ten seconds"
2815;audio;volume_mute;"set mute for [time : twenty minutes]";"set mute for twenty minutes";"Set mute for 20 mins"
14236;audio;volume_mute;"i need to mute the speaker";"i need to mute the speaker";"i need to mute the speaker"
