answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22671;lists;query;"open [app_name : google keep]";"open google keep";"Open Google Keep"
13530;lists;query;"what is the list type";"what is the list type";"what is the xxx"
12736;lists;query;"what list did i make [date : today]";"what list did i make today";"What list did I make today?"
26670;lists;query;"did i put toothpaste on my [list_name : pick up] list";"did i put toothpaste on my pick up list";"DId I put toothpaste on my pick up list?"
3826;lists;query;"please show me lists";"please show me lists";"please show me lists"
19656;lists;query;"[list_name : groceries] list";"groceries list";"grocerie list"
11586;lists;query;"tell me my lists";"tell me my lists";"Tell me my lists."
13811;lists;query;"how many items are on my list";"how many items are on my list";"How many items are on my list ?"
15277;lists;query;"tell me the names on the list";"tell me the names on the list";"Tell me the names on the list."
7509;lists;query;"show the list that are available with numbers";"show the list that are available with numbers";"Show the list that are available with numbers"
12139;lists;query;"please tell me what lists i have made";"please tell me what lists i have made";"Please tell me what lists I have made."
13104;lists;query;"most viewed list";"most viewed list";"most viewed list"
10163;lists;query;"what did i put down already on the [list_name : walmart list]";"what did i put down already on the walmart list";"PDA: What did I put down already on the Walmart list?"
20809;lists;query;"can i see my lists for [date : today]";"can i see my lists for today";"can I see my lists for today"
11627;lists;query;"is there anything on my list [date : today]";"is there anything on my list today";"Is there anything on my list today?"
14557;lists;query;"what open lists do i have";"what open lists do i have";"what open lists do i have?"
14279;lists;query;"what is on my playlist";"what is on my playlist";"what is on my playlist?"
6202;lists;query;"what's on the list";"what's on the list";"What's on the list?"
10745;lists;query;"whats the schedule for [date : today]";"whats the schedule for today";"whats the schedule for today"
