answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20882;email;sendemail;"send a mail to whom to talk";"send a mail to whom to talk";"send a mail to whom to talk"
8535;email;sendemail;"pull up [person : kate's] email and write that i will let her know";"pull up kate's email and write that i will let her know";"Pull up Kate's email and write that I will let her know."
6076;email;sendemail;"please reply to my [relation : boss] most recent email and say that the ppt will be ready in one hour maximum";"please reply to my boss most recent email and say that the ppt will be ready in one hour maximum";"Please reply to my boss' most recent email and say that the ppt will be ready in one hour maximum."
21634;email;sendemail;"reply the email of [person : charles] with just thank you right now";"reply the email of charles with just thank you right now";"Reply the email of Charles with just thank you, right now"
12633;email;sendemail;"send new email to [email_address : jana dot litt at gmail dot com]";"send new email to jana dot litt at gmail dot com";"Send new email to jana dot litt at gmail dot com"
579;email;sendemail;"hey please reply to last [person : pawel's] email";"hey please reply to last pawel's email";"Hey, please reply to last Pawel's email"
13172;email;sendemail;"send email to new email address";"send email to new email address";"Send email to new email address"
6531;email;sendemail;"send an email to my [relation : friend] say [event_name : birthday] wishes";"send an email to my friend say birthday wishes";"Send an email to my friend say birthday wishes"
25714;email;sendemail;"send email to [relation : mom] starting with the subject vacation";"send email to mom starting with the subject vacation";"Send email to Mom starting with the subject: Vacation."
15167;email;sendemail;"[email_address : jj.nzt@yahoo dot com]";"jj.nzt@yahoo dot com";"jj_nzt@yahoo.com"
3330;email;sendemail;"email happy new year to [person : john]";"email happy new year to john";"email 'happy new year' to john"
21636;email;sendemail;"tell to [person : joe's] email that come to my house in this moment i am alone";"tell to joe's email that come to my house in this moment i am alone";"Tell to Joe┬┤s email that come to my house in this moment i am alone"
2058;email;sendemail;"go to email and send message to";"go to email and send message to";"go to email and send message to"
19634;email;sendemail;"email [person : john smith]";"email john smith";"Email John Smith."
6276;email;sendemail;"start a new email to [person : george brown]";"start a new email to george brown";"Start a new email to George Brown"
12964;email;sendemail;"send a replay email";"send a replay email";"send a replay email"
15753;email;sendemail;"send reply to [person : joe]";"send reply to joe";"send reply to joe"
8384;email;sendemail;"email [person : tom] the date and time of [date : tomorrow's] [event_name : meeting]";"email tom the date and time of tomorrow's meeting";"Email Tom the date and time of tomorrow's meeting"
2036;email;sendemail;"add mail id subject content";"add mail id subject content";"add mail id, subject , content"
