answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
15159;takeaway;query;"where can i order [food_type : pizza] for [order_type : delivery]";"where can i order pizza for delivery";"Where can I order pizza for delivery?"
22066;takeaway;query;"does [business_name : pings] do [order_type : takeaway]";"does pings do takeaway";"Does Pings do takeaway?"
4821;takeaway;query;"i need to know if [business_name : mr pizza] [order_type : delivers]";"i need to know if mr pizza delivers";"PDA I need to know if Mr Pizza delivers."
23447;takeaway;query;"what's the exact time we get food delivered once we place an order for food";"what's the exact time we get food delivered once we place an order for food";"What's the exact time we get food delivered once we place an order for food."
8346;takeaway;query;"how long until i receive my food";"how long until i receive my food";"How long until I receive my food"
17924;takeaway;query;"check [order_type : delivery] options for the [business_type : restaurant]";"check delivery options for the restaurant";"Check delivery options for the restaurant."
11728;takeaway;query;"does [business_name : louie's] do take out";"does louie's do take out";"Does Louie's do take out"
13578;takeaway;query;"where are my [order_type : takeaway] order";"where are my takeaway order";"where are my takeaway order?"
26227;takeaway;query;"is my order at [business_name : domino's] ready";"is my order at domino's ready";"Is my order at domino's ready?"
21687;takeaway;query;"hi there do you offer home [order_type : delivery] for orders";"hi there do you offer home delivery for orders";"Hi There, Do you offer home delivery for orders?"
804;takeaway;query;"can they provide [order_type : takeaway]";"can they provide takeaway";"Can they provide takeaway?"
7902;takeaway;query;"[business_type : restaurant] order status";"restaurant order status";"Restaurant order status"
25179;takeaway;query;"when is my [order_type : takeaway] arriving";"when is my takeaway arriving";"When is my takeaway arriving?"
12433;takeaway;query;"find out if [business_name : kfc] delivers please";"find out if kfc delivers please";"Olly, find out if KFC delivers, please."
806;takeaway;query;"do they [order_type : deliver] home";"do they deliver home";"Do they deliver home?"
11249;takeaway;query;"please see if [food_type : chili's] has [order_type : delivery]";"please see if chili's has delivery";"Please see if Chili's has delivery."
25004;takeaway;query;"what is the status of my order no";"what is the status of my order no";"what is the status of my order no?"
11250;takeaway;query;"please see if the [business_type : restaurant] [business_name : chili's] has [order_type : delivery] as an option";"please see if the restaurant chili's has delivery as an option";"Please see if the restaurant Chili's has delivery as an option?"
805;takeaway;query;"can they do [order_type : delivery]";"can they do delivery";"Can they do delivery?"
