answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17732;qa;maths;"two by two is";"two by two is";"Two by two is?"
21653;qa;maths;"fifteen plus twenty";"fifteen plus twenty";"15+20"
24273;qa;maths;"divide two hundred by four";"divide two hundred by four";"Divide two hundred by four."
6520;qa;maths;"what is one plus one";"what is one plus one";"What is 1+1?"
24054;qa;maths;"is one divisible by three";"is one divisible by three";"is 1005 divisible by 3"
21449;qa;maths;"convert ten inches to centimeters";"convert ten inches to centimeters";"Convert 10 inches to centimeters."
18355;qa;maths;"what is the answer to this math question";"what is the answer to this math question";"what is the answer to this math question?"
2999;qa;maths;"three times two equals six";"three times two equals six";"3*2=6"
21463;qa;maths;"how many inches make one feet";"how many inches make one feet";"How many inches make one feet?"
17914;qa;maths;"what is the square root of four";"what is the square root of four";"What is the square root of 4 ?"
8965;qa;maths;"can you add up thirteen plus five plus nine for me";"can you add up thirteen plus five plus nine for me";"Can you add up 13+5+9 for me?"
23404;qa;maths;"what is twenty percent of one hundred and twenty";"what is twenty percent of one hundred and twenty";"What is 20 % of 120?"
12444;qa;maths;"what is five divided by one";"what is five divided by one";"What is 5 divided by 1"
null;qa;maths;"what is the sum of 9 and 12";"what is the sum of 9 and 12";"null"
