answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14588;play;podcasts;"play fishing podcasts that are favorited";"play fishing podcasts that are favorited";"play fishing podcasts that are favorited"
5972;play;podcasts;"play podcast for the [podcast_name : philadelphia eagles content]";"play podcast for the philadelphia eagles content";"Play podcast for the Philadelphia Eagles content"
3503;play;podcasts;"play me the new podcast from [podcast_name : npr]";"play me the new podcast from npr";"Play me the new podcast from NPR."
26646;play;podcasts;"[player_setting : keep playing] the episodes in order";"keep playing the episodes in order";"keep playing the episodes in order"
2290;play;podcasts;"play [podcast_descriptor : next episode]";"play next episode";"Play next episode"
17968;play;podcasts;"play my [podcast_descriptor : play list]";"play my play list";"play my play list"
25696;play;podcasts;"play favorites listed in podcasts starting with first one";"play favorites listed in podcasts starting with first one";"Play favorites listed in podcasts starting with first one."
17939;play;podcasts;"play [podcast_descriptor : previous episode]";"play previous episode";"Play previous episode."
23502;play;podcasts;"play my favourite podcasts";"play my favourite podcasts";"Play my favourite podcasts."
18054;play;podcasts;"get the [podcast_descriptor : next episode]";"get the next episode";"Get the next episode."
11678;play;podcasts;"please start the [podcast_descriptor : next podcast episode]";"please start the next podcast episode";"Please start the next podcast episode."
20278;play;podcasts;"please play next episode of podcast";"please play next episode of podcast";"Please play next episode of podcast."
7477;play;podcasts;"show me podcasts";"show me podcasts";"show me podcasts"
7681;play;podcasts;"can you play back to [date : december]";"can you play back to december";"Can you play back to December"
9262;play;podcasts;"can you please download my podcast file available in internet and play it once";"can you please download my podcast file available in internet and play it once";"Can you please download my podcaste file available in internet and play it once?"
10890;play;podcasts;"skip this episode";"skip this episode";"Skip this episode."
8936;play;podcasts;"[player_setting : skip] this one";"skip this one";"skip this one"
5598;play;podcasts;"what are my top played podcasts";"what are my top played podcasts";"what are my top played podcasts"
8462;play;podcasts;"go back to [podcast_descriptor : previous episode] of podcast";"go back to previous episode of podcast";"go back to previous episode of podcast."
