answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
216;general;commandstop;"i would like you just stop it.";"i would like you just stop it.";"i would like you just stop it."
114;general;commandstop;"will you please shut down.";"will you please shut down.";"will you please shut down."
253;general;commandstop;"olly that's enough, just stop it.";"olly that's enough, just stop it.";"olly that's enough, just stop it."
188;general;commandstop;"olly can you stop it.";"olly can you stop it.";"olly can you stop it."
12;general;commandstop;"olly please would you stop.";"olly please would you stop.";"olly please would you stop."
298;general;commandstop;"please shut up.";"please shut up.";"please shut up."
310;general;commandstop;"i like you cancel.";"i like you cancel.";"i like you cancel."
195;general;commandstop;"will you just stop it please.";"will you just stop it please.";"will you just stop it please."
240;general;commandstop;"would you cancel it please.";"would you cancel it please.";"would you cancel it please."
138;general;commandstop;"olly can you shut down.";"olly can you shut down.";"olly can you shut down."
269;general;commandstop;"olly that is enough, just stop it.";"olly that is enough, just stop it.";"olly that is enough, just stop it."
305;general;commandstop;"olly will you cancel please.";"olly will you cancel please.";"olly will you cancel please."
68;general;commandstop;"will you stop.";"will you stop.";"will you stop."
66;general;commandstop;"that's all, cancel it.";"that's all, cancel it.";"that's all, cancel it."
27;general;commandstop;"olly shut down please.";"olly shut down please.";"olly shut down please."
309;general;commandstop;"olly can you just stop.";"olly can you just stop.";"olly can you just stop."
244;general;commandstop;"will you cancel it.";"will you cancel it.";"will you cancel it."
263;general;commandstop;"olly please can you shut up.";"olly please can you shut up.";"olly please can you shut up."
53;general;commandstop;"olly i want you cancel.";"olly i want you cancel.";"olly i want you cancel."
