answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
78;general;praise;"you are my hero, thank you very much, olly.";"you are my hero, thank you very much, olly.";"you are my hero, thank you very much, olly."
148;general;praise;"you have done it correctly thanks, olly.";"you have done it correctly thanks, olly.";"you have done it correctly thanks, olly."
519;general;praise;"ah that's nice one.";"ah that's nice one.";"ah that's nice one."
599;general;praise;"you rock, thank you very much, olly.";"you rock, thank you very much, olly.";"you rock, thank you very much, olly."
718;general;praise;"fantastic job, you did well.";"fantastic job, you did well.";"fantastic job, you did well."
658;general;praise;"that's good, thanks.";"that's good, thanks.";"that's good, thanks."
785;general;praise;"appreciate your answers, olly.";"appreciate your answers, olly.";"appreciate your answers, olly."
771;general;praise;"you are my star, thank you so much, olly.";"you are my star, thank you so much, olly.";"you are my star, thank you so much, olly."
409;general;praise;"that was cool, i appreciate it.";"that was cool, i appreciate it.";"that was cool, i appreciate it."
304;general;praise;"fantastic job, you've done well, olly.";"fantastic job, you've done well, olly.";"fantastic job, you've done well, olly."
615;general;praise;"great work, you did well, olly.";"great work, you did well, olly.";"great work, you did well, olly."
582;general;praise;"that is cool, thanks, olly.";"that is cool, thanks, olly.";"that is cool, thanks, olly."
5;general;praise;"thank you for the response, olly.";"thank you for the response, olly.";"thank you for the response, olly."
413;general;praise;"you've done it right.";"you've done it right.";"you've done it right."
524;general;praise;"well done, appreciated.";"well done, appreciated.";"well done, appreciated."
110;general;praise;"excellent work, you have done well.";"excellent work, you have done well.";"excellent work, you have done well."
776;general;praise;"awesome job, you did well.";"awesome job, you did well.";"awesome job, you did well."
280;general;praise;"it's great one, thank you very much.";"it's great one, thank you very much.";"it's great one, thank you very much."
635;general;praise;"it's helpful, appreciated.";"it's helpful, appreciated.";"it's helpful, appreciated."
