answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22892;lists;createoradd;"create a list of [general_frequency : monthly] [list_name : groceries] to be bought";"create a list of monthly groceries to be bought";"Create a list of monthly groceries to be bought"
22893;lists;createoradd;"create a list of [list_name : books] to be ordered";"create a list of books to be ordered";"Create a list of books to be ordered"
16466;lists;createoradd;"create a blank list";"create a blank list";"Create a blank list."
16954;lists;createoradd;"add to list";"add to list";"add to list"
7652;lists;createoradd;"add these documents to the [list_name : things i need to travel] with";"add these documents to the things i need to travel with";"Add these documents to the things I need to travel with."
4718;lists;createoradd;"start a new list";"start a new list";"start a new list"
786;lists;createoradd;"create a new [list_name : to do] list";"create a new to do list";"Creat a new to-do list"
6595;lists;createoradd;"search the item";"search the item";"Search the item"
11493;lists;createoradd;"create a new [list_name : shopping] list";"create a new shopping list";"Alexa create a new shopping list."
12370;lists;createoradd;"start new list";"start new list";"start new list"
13604;lists;createoradd;"i need to set up a new list";"i need to set up a new list";"I need to set up a new list"
14697;lists;createoradd;"remind me to buy jeans on my [list_name : shopping] list";"remind me to buy jeans on my shopping list";"Remind me to buy jeans on my shopping list"
10378;lists;createoradd;"add cereal to my shopping list";"add cereal to my shopping list";"Add cereal to my shopping list."
10820;lists;createoradd;"i need to make a list";"i need to make a list";"I need to make a list."
27316;lists;createoradd;"please add item to list";"please add item to list";"PDA please add item to list"
7110;lists;createoradd;"make a new list of [list_name : dog breeds]";"make a new list of dog breeds";"Make a new list of dog breeds."
8680;lists;createoradd;"add item";"add item";"add item"
7958;lists;createoradd;"make a catalogue";"make a catalogue";"make a catalogue"
9362;lists;createoradd;"put this on my list";"put this on my list";"put this on my list"
