answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
12324;iot;hue_lightdim;"dim the lights at the [house_place : living room]";"dim the lights at the living room";"dim the lights at the living room"
6565;iot;hue_lightdim;"lower the light intensity";"lower the light intensity";"lower the light intensity"
3052;iot;hue_lightdim;"hi can you please turn lower the lights";"hi can you please turn lower the lights";"Hi can you please turn lower the lights"
3857;iot;hue_lightdim;"dim the lights please";"dim the lights please";"Dim the lights please."
18078;iot;hue_lightdim;"please turn down the lights";"please turn down the lights";"Please turn down the lights"
768;iot;hue_lightdim;"lower the lights";"lower the lights";"Lower the lights"
23684;iot;hue_lightdim;"lower the lights in [house_place : bedroom two]";"lower the lights in bedroom two";"Lower the lights in Bedroom 2"
18077;iot;hue_lightdim;"i want the room to be less bright";"i want the room to be less bright";"I want the room to be less bright"
15827;iot;hue_lightdim;"hey olly make the lights [change_amount : a little] dimmer";"hey olly make the lights a little dimmer";"hey siri make the lights a little dimmer"
8375;iot;hue_lightdim;"light is too much";"light is too much";"light is too much."
2946;iot;hue_lightdim;"reduce brightness";"reduce brightness";"reduce brightness"
10997;iot;hue_lightdim;"dim the [house_place : overhead] lights a tad";"dim the overhead lights a tad";"Dim the overhead lights a tad."
