answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2059;qa;definition;"please define [definition_word : forensic]";"please define forensic";"Please define forensic"
2514;qa;definition;"tell about the origin of the word [definition_word : evolution]";"tell about the origin of the word evolution";"Tell about the origin of the word"
8995;qa;definition;"what's the definition of [definition_word : diverse]";"what's the definition of diverse";"What's the definition of diverse?"
18832;qa;definition;"what is [definition_word : love]";"what is love";"what is love"
20527;qa;definition;"what is a [definition_word : trebuchet]";"what is a trebuchet";"What is a trebuchet?"
17399;qa;definition;"what do you know about [definition_word : the statue of liberty]";"what do you know about the statue of liberty";"What do you know about the statue of Liberty"
12014;qa;definition;"google definition for me";"google definition for me";"google pda definition for me"
15522;qa;definition;"Define [definition_word : economics]";"Define economics";"Define Economics"
8529;qa;definition;"what does h2o stand for";"what does h2o stand for";"What does H2O stand for?"
7792;qa;definition;"meaning of word";"meaning of word";"meaning of word"
20764;qa;definition;"please tell me the definition of [definition_word : home]";"please tell me the definition of home";"Please tell me the definition of home"
26528;qa;definition;"how would you define a [definition_word : car]";"how would you define a car";"How would yo define object A?"
3623;qa;definition;"look up [definition_word : animal] and give me the definition";"look up animal and give me the definition";"Look up animal and give me the definition"
17274;qa;definition;"describe a [definition_word : rotor]";"describe a rotor";"Describe a rotor"
26010;qa;definition;"define [definition_word : the moon] for me";"define the moon for me";"Define the moon for me."
18866;qa;definition;"define [definition_word : flabbergasted]";"define flabbergasted";"Define flabbergasted."
26639;qa;definition;"find the meaning of [definition_word : promise]";"find the meaning of promise";"Find the meaning of promise."
23575;qa;definition;"define [definition_word : rumplestiltskin]";"define rumplestiltskin";"Define Rumplestiltskin."
22411;qa;definition;"what does a [definition_word : grapefruit] look like";"what does a grapefruit look like";"What does a grapefruit look like?"
