answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23960;alarm;remove;"disable the alarm which is set at [time : nine thirty pm]";"disable the alarm which is set at nine thirty pm";"disable the alarm which is set at 9:30pm"
11624;alarm;remove;"delete scheduled alarm";"delete scheduled alarm";"Delete scheduled alarm"
19606;alarm;remove;"turn off my first alarm";"turn off my first alarm";"Turn off my first alarm"
11270;alarm;remove;"please cancel all alarms for [date : tomorrow]";"please cancel all alarms for tomorrow";"Please cancel all alarms for tomorrow."
14684;alarm;remove;"please delete the [date : wednesday] [timeofday : evening] alarm";"please delete the wednesday evening alarm";"Please delete the Wednesday evening alarm."
3737;alarm;remove;"please delete my [timeofday : morning] alarm";"please delete my morning alarm";"please delete my morning alarm"
15082;alarm;remove;"remove all of my alarms";"remove all of my alarms";"Olly, remove all of my alarms."
11625;alarm;remove;"cancel alarm";"cancel alarm";"Cancel alarm"
1530;alarm;remove;"delete the alarm i just set";"delete the alarm i just set";"Delete the alarm I just set"
25900;alarm;remove;"could you please remove the set of alarms between [time : eight and nine]";"could you please remove the set of alarms between eight and nine";"Could you please remove the set of alarms between 8 and 9?"
13047;alarm;remove;"please turn off the alarm";"please turn off the alarm";"pls turn off the alarm"
