answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
16938;qa;currency;"what is the most current exchange rate in [place_name : china]";"what is the most current exchange rate in china";"What is the most current exchange rate in China"
24102;qa;currency;"if i have five [currency_name : dollars] how many rupies is that";"if i have five dollars how many rupies is that";"if i have 500 [currency_source : dollars] how many rupies is that"
21326;qa;currency;"how much is [currency_name : dollars] american worth in [currency_name : yen]";"how much is dollars american worth in yen";"How much is $100 American worth in yen?"
19991;qa;currency;"convert [currency_name : euros] to [currency_name : dollars]";"convert euros to dollars";"Convert Euros to [currency_source : dollars]"
19024;qa;currency;"how much is ten [currency_name : dollars] in [currency_name : euros]";"how much is ten dollars in euros";"how much is ten [currency_source : dollars] in euros"
15589;qa;currency;"how much is [currency_name : b. p.] in [currency_name : u. s. d.]";"how much is b. p. in u. s. d.";"How much is 1gbp in usd?"
17286;qa;currency;"what's the value of the [currency_name : euro] relative to [currency_name : nzd]";"what's the value of the euro relative to nzd";"What's the value of the Euro, relative to NZD"
23312;qa;currency;"exchange rate of [currency_name : euro] with [currency_name : dollar]";"exchange rate of euro with dollar";"exchange rate of euro with dollar"
24641;qa;currency;"how much money in [currency_name : us] would i need to have a thousand [currency_name : pesos]";"how much money in us would i need to have a thousand pesos";"How much money in US would I need to have a thousand pesos?"
25132;qa;currency;"[currency_name : u. s. d.] to [currency_name : g. b. p.]";"u. s. d. to g. b. p.";"USD to GBP"
21292;qa;currency;"i have ten [currency_name : us dollars] how many [currency_name : canadian dollars] do i have";"i have ten us dollars how many canadian dollars do i have";"I have ten U.S. [currency_source : dollars].  How many Canadian [currency_source : dollars] do I have."
21798;qa;currency;"how much is the [currency_name : us dollar] worth in [currency_name : canada]";"how much is the us dollar worth in canada";"how much is the us dollar worth in canada?"
15703;qa;currency;"what is the exchange rate between the [currency_name : us] and [currency_name : canada]";"what is the exchange rate between the us and canada";"What is the exchange rate between the US and Canada?"
23273;qa;currency;"how much [currency_name : indian rupees] per [currency_name : u. s. d.] [date : today]";"how much indian rupees per u. s. d. today";"How much Indian Rupees per USD today?"
17768;qa;currency;"how many [currency_name : g. b. p.] can i get for one [currency_name : dollar]";"how many g. b. p. can i get for one dollar";"How many GBP can I get for one dollar?"
18948;qa;currency;"give me the exchange rate for [currency_name : dollar] in [currency_name : euros]";"give me the exchange rate for dollar in euros";"PDA, give me the exchange rate for dollar in euros."
26945;qa;currency;"how much australian [currency_name : dollars] one can buy for one [currency_name : pound sterling]";"how much australian dollars one can buy for one pound sterling";"how much australian [currency_source : dollars] one can buy for one pound sterling?"
23240;qa;currency;"and the [currency_name : pound] is doing how badly against the [currency_name : euro]";"and the pound is doing how badly against the euro";"And the pound is doing how badly against the Euro?"
17748;qa;currency;"what is the exchange rate between money i'm [currency_name : the united states] and [currency_name : switzerland]";"what is the exchange rate between money i'm the united states and switzerland";"What is the exchange rate between money I'm the united states and switzerland"
