answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
26515;general;quirky;"today i had a lunch with my longtime sweetheart play me a nice song to the mood";"today i had a lunch with my longtime sweetheart play me a nice song to the mood";"Alexa, today I had a lunch with my longtime sweetheart. Play me a nice song to the mood."
20082;general;quirky;"what's on tv";"what's on tv";"what's on tv"
25647;general;quirky;"is the data prefers any problems in objects";"is the data prefers any problems in objects";"IS THE DATA PREFERS ANY PROBLEMS IN OBJECTS"
null;general;quirky;"your salary";"your salary";"xxx"
25984;general;quirky;"overall day";"overall day";"Overall day"
22137;general;quirky;"anything i need to know";"anything i need to know";"Anything i need to know?"
18266;general;quirky;"is mile marker sixty five where the hanging tree is located";"is mile marker sixty five where the hanging tree is located";"Is mile marker 65 where the hanging tree is located?"
4131;general;quirky;"tell me what happens when we die";"tell me what happens when we die";"Tell me what happens when we die."
8389;general;quirky;"what is your country";"what is your country";"what is your country?"
22988;general;quirky;"do i need to spare washing my car [date : today]";"do i need to spare washing my car today";"do i need to spare washing my car today?"
25637;general;quirky;"this brings some problems to us";"this brings some problems to us";"THIS BRINGS SOME PROBLES TO US"
3340;general;quirky;"can you explain me the problems when the [place_name : syria] becomes more stronger than [place_name : america]";"can you explain me the problems when the syria becomes more stronger than america";"can you explain me the problems when the syria becomes more stronger than america"
null;general;quirky;"you are chatbot";"you are chatbot";"xxx"
21314;general;quirky;"how high is the quality of this stone";"how high is the quality of this stone";"how high is the quality of this stone"
19373;general;quirky;"can you please tell me who are you";"can you please tell me who are you";"Can you please tell me who are you?"
19727;general;quirky;"where did he was [date : yesterday]";"where did he was yesterday";"Where did he was yesterday?"
26126;general;quirky;"have you come across any new recipes";"have you come across any new recipes";"Have you come across any new recipes?"
26674;general;quirky;"how did your day go";"how did your day go";"How did your day go?"
11833;general;quirky;"give me the product review from gamespot about the nintendo switch";"give me the product review from gamespot about the nintendo switch";"PDA give me the product review from GameSpot about the NIntendo Switch"
