answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
15679;recommendation;events;"what events are coming up";"what events are coming up";"what events are coming up"
24554;recommendation;events;"let me see cultural events for [date : this weekend] in [place_name : palermo neighborhood]";"let me see cultural events for this weekend in palermo neighborhood";"Let me see cultural events for this weekend in Palermo neighborhood"
22900;recommendation;events;"what are the [event_name : concerts] happening nearby";"what are the concerts happening nearby";"what are the concerts happening nearby?"
25693;recommendation;events;"is there any type of [event_name : festival] going on in [place_name : town] [date : this weekend]";"is there any type of festival going on in town this weekend";"Is there any type of festival going on in town this weekend?"
7707;recommendation;events;"show me [event_name : painting exhibition] in [place_name : bay area]";"show me painting exhibition in bay area";"Show me painting exhibition in bay area"
18821;recommendation;events;"are there any fun things to do in [place_name : seattle] [date : this weekend]";"are there any fun things to do in seattle this weekend";"Are there any fun things to do in Seattle this weekend?"
20970;recommendation;events;"what's going on";"what's going on";"What's going on"
13211;recommendation;events;"recommend an event happening in my area";"recommend an event happening in my area";"Olly recommend an event happening in my area."
20963;recommendation;events;"what events are happening [date : this weekend] in my area";"what events are happening this weekend in my area";"What events are happening this weekend in my area?"
10838;recommendation;events;"what's happening at the [place_name : library] [date : this month]";"what's happening at the library this month";"What's happening at the library this month?"
26658;recommendation;events;"what is playing at the [place_name : local theater] right now";"what is playing at the local theater right now";"what is playing at the local theater right now"
14526;recommendation;events;"what do they have going on for [event_name : festivals] [place_name : downtown]";"what do they have going on for festivals downtown";"What do they have going on for festivals downtown?"
9128;recommendation;events;"could you list out the information on [event_name : book fairs] in [place_name : washington dc] for [date : next week]";"could you list out the information on book fairs in washington dc for next week";"Could you list out the information on book fairs in Washington D.C. for next week?"
3530;recommendation;events;"are there any events going on [place_name : downtown] [timeofday : tonight]";"are there any events going on downtown tonight";"Are there any events going on downtown tonight?"
7613;recommendation;events;"when is the yearly cultural event coming up";"when is the yearly cultural event coming up";"When is the yearly cultural event coming up?"
20968;recommendation;events;"what's happening [place_name : around town]";"what's happening around town";"What's happening around town"
19154;recommendation;events;"What event do you suggest for me [timeofday : tonight]";"What event do you suggest for me tonight";"What event do you suggest for me tonight?"
13654;recommendation;events;"what's happening in [place_name : town] [date : tonight]";"what's happening in town tonight";"What's happening in town tonight?"
3356;recommendation;events;"give me the list of [event_name : circus] shows going on in the [place_name : city] right now";"give me the list of circus shows going on in the city right now";"give me the list of circus shows going on in the city right now"
