answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
12581;news;query;"add newscast time to daily schedule";"add newscast time to daily schedule";"add newscast time to daily schedule"
8765;news;query;"what were the cities affected by the earthquake";"what were the cities affected by the earthquake";"What were the cities affected by the earthquake?"
8784;news;query;"head lines [date : today] from news";"head lines today from news";"head lines today from news"
10622;news;query;"what is the [place_name : seattle] [news_topic : city council doing about homelessness]";"what is the seattle city council doing about homelessness";"What is the Seattle city council doing about homelessness?"
6943;news;query;"find me any news from [media_type : so clean] the [time : last six hours]";"find me any news from so clean the last six hours";"Find me any news from SO CLEAN the last 6 hours?"
11860;news;query;"what is the latest headline news from this [media_type : newsource]";"what is the latest headline news from this newsource";"What is the latest headline news from this newsource"
3261;news;query;"could you please find me the latest news from a source that i do not usually go to";"could you please find me the latest news from a source that i do not usually go to";"Could you please find me the latest news from a source that I do not usually go to?"
19508;news;query;"please keep tabs on how the [news_topic : presidential debates] are going";"please keep tabs on how the presidential debates are going";"Please keep tabs on how the presidential debates are going."
9562;news;query;"what's happening around the [place_name : world]";"what's happening around the world";"What's happening around the world?"
15572;news;query;"i want to know everything that breaks about the dam breaking in [place_name : california]";"i want to know everything that breaks about the dam breaking in california";"I want to know everything that breaks about the dam breaking in California."
20274;news;query;"what is the latest news about [news_topic : obamacare]";"what is the latest news about obamacare";"What is the latest news about Obamacare"
21517;news;query;"show news of [news_topic : migration]";"show news of migration";"show news of migration"
4487;news;query;"find new [news_topic : trump] articles but not from [media_type : fox news]";"find new trump articles but not from fox news";"Find new Trump articles but not from Fox News."
13552;news;query;"what's the latest news from [media_type : xinhua]";"what's the latest news from xinhua";"what's the latest news from Xinhua?"
14362;news;query;"find me info on [news_topic : cars]";"find me info on cars";"find me info on cars"
13640;news;query;"Show me news from [media_type : cnn]";"Show me news from cnn";"Show me news from CNN"
1846;news;query;"what is the current state of [news_topic : brexit negotiations]";"what is the current state of brexit negotiations";"What is the current state of Brexit negotiations?"
5026;news;query;"fast me the news of [news_topic : academy awards]";"fast me the news of academy awards";"Fast me the news of academy awards"
5027;news;query;"i want the news about [news_topic : academy awards]";"i want the news about academy awards";"I want the news about academy award"
