answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14648;takeaway;order;"please call [business_name : china wok] and order [food_type : number seven]";"please call china wok and order number seven";"Please call China Wok and order number 7."
3542;takeaway;order;"place order to [food_type : pizza] takeout for [time : seven pm]";"place order to pizza takeout for seven pm";"place order to pizza takeout for 7 p.m."
10129;takeaway;order;"can i order out";"can i order out";"Can I order out?"
13970;takeaway;order;"order two large [food_type : pizzas and pieces of hot wings] from [business_name : dominoes]";"order two large pizzas and pieces of hot wings from dominoes";"Order two large pizzas and 2p pieces of hot wings from dominoes."
12069;takeaway;order;"order me a bowl from [business_name : chipotle] takeout";"order me a bowl from chipotle takeout";"order me a bowl from chipotle takeout"
14429;takeaway;order;"order a [food_type : pizza] for me";"order a pizza for me";"order a pizza for me"
9764;takeaway;order;"place order for a [food_type : chicken manchow soup] from [business_name : wangs kitchen] [business_type : restaurant]";"place order for a chicken manchow soup from wangs kitchen restaurant";"Place order for a chicken manchow soup from Wangs Kitchen restaurant."
27018;takeaway;order;"hey order a [food_type : pizza pie with extra cheese]";"hey order a pizza pie with extra cheese";"Hey Olly, order a pizza pie with extra cheese."
25869;takeaway;order;"i want to order food";"i want to order food";"I want to order food"
9957;takeaway;order;"call for [order_type : takeout]";"call for takeout";"Call for takeout"
18037;takeaway;order;"is there any good [food_type : chinese] [order_type : takeout] that's open late";"is there any good chinese takeout that's open late";"Is there any good Chinese takeout that's open late?"
5834;takeaway;order;"i would like to [order_type : pickup] a veggie sub with a cookie from subway";"i would like to pickup a veggie sub with a cookie from subway";"I would like to pickup a veggie sub with a cookie from Subway."
10620;takeaway;order;"pull up the menu for the closest [food_type : mexican] [business_type : restaurant]";"pull up the menu for the closest mexican restaurant";"Pull up the menu for the closest Mexican restaurant?"
14408;takeaway;order;"what [order_type : takeout] places are near me";"what takeout places are near me";"What takeout places are near me?"
2952;takeaway;order;"place order of one [food_type : pizza]";"place order of one pizza";"Place order of one pizza."
9443;takeaway;order;"find me the nearest [food_type : chinese] for [order_type : delivery]";"find me the nearest chinese for delivery";"find me the nearest Chinese for delivery"
1918;takeaway;order;"order a [food_type : pizza] from [business_name : pizza express]";"order a pizza from pizza express";"Order a pizza from Pizza Express"
16860;takeaway;order;"get me a [food_type : turkey jimmy johns sub] and set it to be delivered at [time : five pm] [timeofday : tonight]";"get me a turkey jimmy johns sub and set it to be delivered at five pm tonight";"get me a turkey jimmy johns sub, and set it to be delivered at 5pm tonight"
6015;takeaway;order;"order a [food_type : smoked meat platter] from [business_name : beanos]";"order a smoked meat platter from beanos";"Order a smoked meat platter from Beanos"
