answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
19929;datetime;query;"please tell me the date";"please tell me the date";"Please tell me the date"
7472;datetime;query;"date [date : today]";"date today";"date today?"
10481;datetime;query;"what is [date : today]";"what is today";"PDA: What is today?"
21520;datetime;query;"what is the time in [place_name : geneva]";"what is the time in geneva";"What is the time in Geneva?"
14088;datetime;query;"let me know the time";"let me know the time";"Let me know the time."
6528;datetime;query;"[place_name : new york] time please";"new york time please";"Newyork time please."
12464;datetime;query;"what is the time difference between here and [place_name : dakar]";"what is the time difference between here and dakar";"What is the time difference between here and <insert city>"
9717;datetime;query;"let me know the time in [place_name : india]";"let me know the time in india";"let me know the time in india"
18777;datetime;query;"tell me the time in [time_zone : this time zone]";"tell me the time in this time zone";"PDA, Tell me the time in this time zone."
21923;datetime;query;"which date is on next [date : monday]";"which date is on next monday";"which date is on next monday"
6477;datetime;query;"tell me what time it is in [place_name : dallas texas]";"tell me what time it is in dallas texas";"Tell me what time it is in Dallas, Texas."
2413;datetime;query;"what time is it in the [place_name : other time zones]";"what time is it in the other time zones";"what time is it in the other time zones"
11420;datetime;query;"hey what's the current time in [place_name : austin]";"hey what's the current time in austin";"Hey PDA what's the current time in Austin?"
16181;datetime;query;"hey what is the time";"hey what is the time";"Hey, what is the time?"
8707;datetime;query;"could you tell me what time it is";"could you tell me what time it is";"Could you tell me what time it is?"
24425;datetime;query;"what day of the week does the [event_name : next holiday] fall on";"what day of the week does the next holiday fall on";"What day of the week does the next holiday fall on?"
23967;datetime;query;"[date : august fifteenth] is what day of the week";"august fifteenth is what day of the week";"August 15th is what day of the week"
9668;datetime;query;"can you tell me the date [date : today]";"can you tell me the date today";"can you tell me the date today"
5047;datetime;query;"hey what's [date : today's] date";"hey what's today's date";"Hey PDA, what's today's date?"
