answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
13956;recommendation;movies;"play a movie i'll like";"play a movie i'll like";"play a movie I'll like"
4665;recommendation;movies;"what time will a movie be shown [date : tomorrow]";"what time will a movie be shown tomorrow";"what time will a movie be shown tomorrow"
7570;recommendation;movies;"what new movies available [date : today]";"what new movies available today";"what new movies available today?"
13955;recommendation;movies;"suggest a good genre movie that came out recently";"suggest a good genre movie that came out recently";"suggest a good genre movie that came out recently"
12568;recommendation;movies;"please recommend a movie";"please recommend a movie";"Please recommend a movie"
8960;recommendation;movies;"what is the highest rated movie [date : this week]";"what is the highest rated movie this week";"What is the highest rated movie this week"
12594;recommendation;movies;"recommend a movie for me";"recommend a movie for me";"Recommend a movie for me."
13053;recommendation;movies;"do you recommend any movies that are currently playing in me area";"do you recommend any movies that are currently playing in me area";"Do you recommend any movies that are currently playing in my area?"
12593;recommendation;movies;"what is the highest rated movie now out";"what is the highest rated movie now out";"What is the highest rated movie now out?"
2975;recommendation;movies;"what is the best movie to watch [date : this weekend]";"what is the best movie to watch this weekend";"What is the best movie to watch this weekend."
