answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20157;iot;hue_lightchange;"please make the lights natural";"please make the lights natural";"Please make the lights natural."
12743;iot;hue_lightchange;"lights [change_amount : to fifty percent]";"lights to fifty percent";"Lights to 50%"
2182;iot;hue_lightchange;"can you change the light colors in the [house_place : house]";"can you change the light colors in the house";"Can you change the light colors in the house?"
11184;iot;hue_lightchange;"turn the lights on [color_type : party mode]";"turn the lights on party mode";"Turn the lights on party mode"
8597;iot;hue_lightchange;"set the mood please";"set the mood please";"Set the mood, please."
19849;iot;hue_lightchange;"change the light colors";"change the light colors";"Chang the ight colors."
24408;iot;hue_lightchange;"could you change the lights colour to [color_type : green] please";"could you change the lights colour to green please";"Could you change the lights colour to green, please"
15861;iot;hue_lightchange;"make [device_type : curser] adjustable position";"make curser adjustable position";"make curser adjustable position"
2696;iot;hue_lightchange;"change light color";"change light color";"Change light color"
2452;iot;hue_lightchange;"change the light color to [color_type : blue]";"change the light color to blue";"Change the light color to blue"
11163;iot;hue_lightchange;"alter the color of the lights at [house_place : home]";"alter the color of the lights at home";"Alter the color of the lights at home."
7906;iot;hue_lightchange;"change lights to [color_type : blue]";"change lights to blue";"Change [light name] to blue"
5923;iot;hue_lightchange;"can you change the [house_place : living room] lights to a [color_type : softer] color";"can you change the living room lights to a softer color";"Can you change the living room lights to a softer color?"
15740;iot;hue_lightchange;"can you set the [house_place : living room] lights to [color_type : pink]";"can you set the living room lights to pink";"Can you set the living room lights to pink?"
13016;iot;hue_lightchange;"change the color of the lights to [color_type : blue]";"change the color of the lights to blue";"Change the color of the lights to blue"
7818;iot;hue_lightchange;"let's have a [color_type : warm] glow in the [house_place : front room]";"let's have a warm glow in the front room";"Let's have a warm glow in the front room"
8300;iot;hue_lightchange;"switch lights to [color_type : red] tone";"switch lights to red tone";"switch lights to red tone"
11842;iot;hue_lightchange;"change my light color to [color_type : blue] and please turn off the [house_place : kitchen] light";"change my light color to blue and please turn off the kitchen light";"Change my light color to blue, and please turn off the kitchen light."
8115;iot;hue_lightchange;"all lights colour to [color_type : blue] please";"all lights colour to blue please";"All lights colour to blue please"
