answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
18292;qa;stock;"what are the stock prices of target";"what are the stock prices of target";"What are the stock prices of Target?"
22125;qa;stock;"fill me in on stock symbol";"fill me in on stock symbol";"Fill me in on stock symbol"
26287;qa;stock;"what is the price of stock for [business_name : gm]";"what is the price of stock for gm";"What is the price of stock for GM?"
18731;qa;stock;"[business_name : google] [business_name : i. b. m.] stock prices";"google i. b. m. stock prices";"Google IBM stock prices"
21206;qa;stock;"how is shell s stock doing [date : today]";"how is shell s stock doing today";"How is [company's' stock doing today"
24067;qa;stock;"stock price for [business_name : gss energy]";"stock price for gss energy";"Stock price for GSS Energy"
18606;qa;stock;"list me the stock of [business_name : apple] right now";"list me the stock of apple right now";"List me the stock of apple right now"
20064;qa;stock;"stock price for [business_name : sprint]";"stock price for sprint";"stock price for sprint"
17179;qa;stock;"what is the value of [business_name : apple]";"what is the value of apple";"what is the value of apple"
27155;qa;stock;"compare the stock prices for [business_name : nintendo] and [business_name : sony] and tell me which ones are better";"compare the stock prices for nintendo and sony and tell me which ones are better";"Olly, compare the stock prices for nintendo and sony and tell me which ones are better."
24203;qa;stock;"how much did [business_name : facebook] stock increase last night";"how much did facebook stock increase last night";"how much did facebook stock increase last night"
25359;qa;stock;"what is the stock information of [business_name : walmart]";"what is the stock information of walmart";"what is the stock information of walmart"
24856;qa;stock;"what is now stock price of [business_name : tata]";"what is now stock price of tata";"what is now stock price of tata"
23854;qa;stock;"what is the current price of [business_name : jindel] stock";"what is the current price of jindel stock";"What is the current price of jindel stock"
22362;qa;stock;"how is [business_name : coca cola] stock doing [date : today]";"how is coca cola stock doing today";"How is Coca-Cola stock doing today?"
26339;qa;stock;"for how much is [business_name : hp] selling for";"for how much is hp selling for";"For how much is HP selling for?"
24881;qa;stock;"what price are [business_name : google] stocks trading for";"what price are google stocks trading for";"Ok Google, what price are Google stocks trading for"
26162;qa;stock;"is [business_name : starbucks] stock up or down from last quarter";"is starbucks stock up or down from last quarter";"Is Starbucks' stock up or down from last quarter?"
23631;qa;stock;"how much to buy stock in [business_name : i. b. m.]";"how much to buy stock in i. b. m.";"How much to buy stock in IBM?"
