answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
1264;calendar;query;"what is my next reminder";"what is my next reminder";"What is my next reminder?"
19814;calendar;query;"how soon is my [event_name : anniversary]";"how soon is my anniversary";"how soon is my anniversary"
7045;calendar;query;"what [event_name : meetings] are available in [date : march]";"what meetings are available in march";"What meetings are available in March?"
7972;calendar;query;"what is on the agenda for the [time : four pm] meeting with [person : joe]";"what is on the agenda for the four pm meeting with joe";"What is on the agenda for the 4PM meeting with Joe?"
20354;calendar;query;"tell me what is on the schedule for [date : july seventh]";"tell me what is on the schedule for july seventh";"Tell me what is on the schedule for July 7th"
4955;calendar;query;"was my [event_name : meeting] [date : today] rescheduled";"was my meeting today rescheduled";"Was my meeting today rescheduled?"
10487;calendar;query;"where is [date : tuesday's] [timeofday : morning] [event_name : meeting]";"where is tuesday's morning meeting";"Where is Tuesday's morning meeting?"
3648;calendar;query;"my events";"my events";"My events"
11753;calendar;query;"what's my next [event_name : appointment]";"what's my next appointment";"Olly, what's my next appointment"
11878;calendar;query;"whats going on in my calendar";"whats going on in my calendar";"Whats going on in my calendar"
10776;calendar;query;"what else is on the list";"what else is on the list";"what else is on the list"
12719;calendar;query;"what time does the [event_name : dinner party] start [timeofday : tonight]";"what time does the dinner party start tonight";"What time does the dinner party start tonight?"
12697;calendar;query;"do i have a [event_name : sales meeting] [date : today]";"do i have a sales meeting today";"Do I have a sales meeting today?"
18080;calendar;query;"please tell me when's my [event_name : financial meeting]";"please tell me when's my financial meeting";"Please tell me when's my financial meeting?"
20123;calendar;query;"confirm that my notification is set to remind me when i leave";"confirm that my notification is set to remind me when i leave";"confirm that my notification is set to remind me when I leave"
10489;calendar;query;"open my calendar";"open my calendar";"Open my calendar"
5165;calendar;query;"when will the [event_name : match] start";"when will the match start";"When will the match start"
8036;calendar;query;"do i have a [event_name : meeting] [date : today]";"do i have a meeting today";"Do I have a meeting today?"
26425;calendar;query;"shall we meet for [date : today's] [event_name : party]";"shall we meet for today's party";"Shall we meet for today's party"
