answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
12468;recommendation;movies;"what are movies that are playing near me with high reviews";"what are movies that are playing near me with high reviews";"What are movies that are playing near me with high reviews"
6498;recommendation;movies;"movie times [timeofday : tonight]";"movie times tonight";"Movie times tonight."
14840;recommendation;movies;"can you tell me what movie has the best reviews";"can you tell me what movie has the best reviews";"Can you tell me what movie has the best reviews?"
12467;recommendation;movies;"what are the show times for [event_name : logan] at the [place_name : nearby theatre]";"what are the show times for logan at the nearby theatre";"What are the showtimes for Logan at the nearby theatre"
7678;recommendation;movies;"show me nearest [business_type : theatre]";"show me nearest theatre";"Show me nearest theatre"
16007;recommendation;movies;"what is a good iranian film from [date : two thousand and sixteen]";"what is a good iranian film from two thousand and sixteen";"what is a good Iranian film from 2016"
11446;recommendation;movies;"what movies are playing nearby";"what movies are playing nearby";"What movies are playing nearby?"
1961;recommendation;movies;"what new movies are played in cinemas [date : this week]";"what new movies are played in cinemas this week";"what new movies are played in cinemas this week?"
11772;recommendation;movies;"what movie theatres are in [place_name : stephenville]";"what movie theatres are in stephenville";"Olly what movie theatres are in Stephenville?"
13323;recommendation;movies;"what is the best movie to watch with a glass of wine";"what is the best movie to watch with a glass of wine";"What is the best movie to watch with a glass of wine?"
