answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
82;general;repeat;"will you say again please.";"will you say again please.";"will you say again please."
5;general;repeat;"could you tell me one more time please.";"could you tell me one more time please.";"could you tell me one more time please."
217;general;repeat;"replay please.";"replay please.";"replay please."
516;general;repeat;"please could you try what you've said once more.";"please could you try what you've said once more.";"please could you try what you've said once more."
349;general;repeat;"i would like to hear the last one you said again.";"i would like to hear the last one you said again.";"i would like to hear the last one you said again."
442;general;repeat;"do it again please.";"do it again please.";"do it again please."
342;general;repeat;"can you reset.";"can you reset.";"can you reset."
253;general;repeat;"say that again.";"say that again.";"say that again."
10;general;repeat;"please replay your last statement.";"please replay your last statement.";"please replay your last statement."
271;general;repeat;"try the last message one more time please.";"try the last message one more time please.";"try the last message one more time please."
558;general;repeat;"please tell me that one more again.";"please tell me that one more again.";"please tell me that one more again."
26;general;repeat;"retry the last spoken.";"retry the last spoken.";"retry the last spoken."
356;general;repeat;"please tell me it one more again.";"please tell me it one more again.";"please tell me it one more again."
7;general;repeat;"i want to hear your last instruction you said again.";"i want to hear your last instruction you said again.";"i want to hear your last instruction you said again."
561;general;repeat;"reset please.";"reset please.";"reset please."
282;general;repeat;"can you speak it again please.";"can you speak it again please.";"can you speak it again please."
416;general;repeat;"please can you tell me that word said once again.";"please can you tell me that word said once again.";"please can you tell me that word said once again."
158;general;repeat;"i'm sorry.";"i'm sorry.";"i'm sorry."
12;general;repeat;"can you say it one more time again please.";"can you say it one more time again please.";"can you say it one more time again please."
