answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
7395;calendar;remove;"i want you to remove this event";"i want you to remove this event";"I want you to remove this event"
3914;calendar;remove;"remove [date : today's] [event_name : meeting] at [timeofday : evening]";"remove today's meeting at evening";"Remove today's meeting at evening"
6017;calendar;remove;"delete all my [event_name : appointments] for [date : today]";"delete all my appointments for today";"Delete all my appointments for today."
6208;calendar;remove;"clear all events for [date : this month]";"clear all events for this month";"Clear all events for this month."
16352;calendar;remove;"cancel all my [event_name : appointments]";"cancel all my appointments";"Cancel all my appointments."
565;calendar;remove;"remove calendar events for [date : this week]";"remove calendar events for this week";"Remove calendar events for this week"
17260;calendar;remove;"remove sample [event_name : meeting] from [app_name : calendar app]";"remove sample meeting from calendar app";"Remove sample meeting from calendar app"
2007;calendar;remove;"whatever the next event is in the calendar delete it";"whatever the next event is in the calendar delete it";"whatever the next event is in the calendar, delete it"
6667;calendar;remove;"get rid of everything on my calendar";"get rid of everything on my calendar";"Get rid of everything on my calendar"
27303;calendar;remove;"please delete this calendar event";"please delete this calendar event";"PDA please delete this calendar event"
12984;calendar;remove;"hi olly please remove the [event_name : birthday] event on [date : coming sunday]";"hi olly please remove the birthday event on coming sunday";"hi google pls remove the birthday event on coming sunday"
10700;calendar;remove;"remove all the reminders from the calendar";"remove all the reminders from the calendar";"remove all the reminders from the calender"
2733;calendar;remove;"remove all the events and schedules";"remove all the events and schedules";"Remove all the events and schedules."
18451;calendar;remove;"erase that from my calendar";"erase that from my calendar";"Erase that from my calendar"
11329;calendar;remove;"delete my next scheduled event please";"delete my next scheduled event please";"Delete my next scheduled event please."
24056;calendar;remove;"cancel [date : tomorrow's] [event_name : meeting]";"cancel tomorrow's meeting";"Ok Google, cancel [date : tomorrow]'s meeting"
2449;calendar;remove;"can you delete all events from my calendar";"can you delete all events from my calendar";"Can you delete all events from my calendar?"
13936;calendar;remove;"delete event for [date : tuesday]";"delete event for tuesday";"Delete event for Tuesday"
25097;calendar;remove;"clear my day on the [date : twenty ninth]";"clear my day on the twenty ninth";"Clear my day on the 29th."
