answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
13485;recommendation;locations;"where i can find a [business_name : bakery]";"where i can find a bakery";"where I can find xxxx"
3354;recommendation;locations;"where is the nearest [business_type : pub] in the [place_name : city]";"where is the nearest pub in the city";"where is the nearest pub in the city?"
21175;recommendation;locations;"are there any [food_type : veg] [business_type : restaurants] in [place_name : phoenix]";"are there any veg restaurants in phoenix";"Are there any veg restaurants in Phoenix?"
2055;recommendation;locations;"[business_type : tea shop]";"tea shop";"teaa shop"
20647;recommendation;locations;"list the [business_type : shops] near me";"list the shops near me";"List the shops near me"
13484;recommendation;locations;"recommend me some [business_type : shops] to shopping in [place_name : angel]";"recommend me some shops to shopping in angel";"recommend me some shops to shopping in Angel"
24926;recommendation;locations;"where's the best and most affordable place to stay in [place_name : san diego]";"where's the best and most affordable place to stay in san diego";"Ok Google, where's the best and most affordable place to stay in San Diego"
25326;recommendation;locations;"where is a walking trail near me";"where is a walking trail near me";"where is a walking trail near me"
7435;recommendation;locations;"will the [food_type : fast food] [business_type : shop] at the corner open [date : today]";"will the fast food shop at the corner open today";"Will the fast food shop at the corner open today?"
16008;recommendation;locations;"where is a good place to eat cheap [food_type : pakistani food]";"where is a good place to eat cheap pakistani food";"where is a good place to eat cheap Pakistani food"
8887;recommendation;locations;"where is the nearest [business_type : olive garden]";"where is the nearest olive garden";"Where is the nearest Olive Garden?"
3852;recommendation;locations;"What's close by for [meal_type : dinner]";"What's close by for dinner";"Olly, what's close by for dinner?"
16810;recommendation;locations;"which is the best place to visit in [date : this month]";"which is the best place to visit in this month";"Which is the best place to visit in this month ?"
17249;recommendation;locations;"have any suggestions for local [food_type : italian] food";"have any suggestions for local italian food";"have any suggestions for local Italian food"
5821;recommendation;locations;"search for nearby [food_type : chinese] [business_type : restaurants]";"search for nearby chinese restaurants";"Search for nearby Chinese restaurants"
26951;recommendation;locations;"find [business_type : shoe shopping] near my [place_name : home]";"find shoe shopping near my home";"Find shoe shopping near my home."
12761;recommendation;locations;"find me a [business_type : bar] in [place_name : cleveland] open until [time : two am]";"find me a bar in cleveland open until two am";"Olly find me a bar in Cleveland open until 2am"
8676;recommendation;locations;"[business_type : markets] near by";"markets near by";"markets near by"
6169;recommendation;locations;"what's around me";"what's around me";"What's around me?"
