answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9127;recommendation;events;"search for any upcoming [event_name : book fairs] during [date : next week] in [place_name : washington dc]";"search for any upcoming book fairs during next week in washington dc";"Search for any upcoming book fairs during next week in Washington D.C."
3878;recommendation;events;"are there any good [business_type : social events] happening in my area";"are there any good social events happening in my area";"Cortana, are there any good social events happening in my area?"
17358;recommendation;events;"are there any special events in my town";"are there any special events in my town";"are there any special events in my town"
604;recommendation;events;"tell me about things to do in [place_name : london]";"tell me about things to do in london";"Tell me about things to do in London"
20886;recommendation;events;"info of the upcoming events";"info of the upcoming events";"info of the upcoming events"
20779;recommendation;events;"local area events";"local area events";"local area events?"
13921;recommendation;events;"is there anything happening in town [date : this weekend]";"is there anything happening in town this weekend";"Is there anything happening in town this weekend?"
22958;recommendation;events;"what is [date : tomorrows] events";"what is tomorrows events";"what is omorrows events"
1700;recommendation;events;"are there any interesting events around this area";"are there any interesting events around this area";"Are there any interesting events around this area?"
22639;recommendation;events;"inform about [event_name : best circus] near me";"inform about best circus near me";"inform about best circus near me"
7706;recommendation;events;"latest event in [place_name : new york] city";"latest event in new york city";"LAtest event in new york city"
2503;recommendation;events;"are there [event_name : dog shows] going on near [place_name : new york city]";"are there dog shows going on near new york city";"Are there dog shows going on near New York city?"
13194;recommendation;events;"is there a [event_name : food festival] in the area";"is there a food festival in the area";"Is there a food festival in the area?"
760;recommendation;events;"is there any event around";"is there any event around";"Is there any event around?"
13922;recommendation;events;"what do they have going on at young circle [date : this week]";"what do they have going on at young circle this week";"What do they have going on at young circle this week?"
3877;recommendation;events;"what events are happening near me";"what events are happening near me";"Cortana, what events are happening near me?"
21631;recommendation;events;"show local events";"show local events";"show local events"
9606;recommendation;events;"what is there to do in [place_name : new york city]";"what is there to do in new york city";"What is there to do in NYC?"
20614;recommendation;events;"searching on [event_name : holidays] in my location";"searching on holidays in my location";"searching on holidays in my location"
