answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2028;lists;remove;"delete the following list";"delete the following list";"delete the following list:"
13008;lists;remove;"cancel list";"cancel list";"cancel list"
7852;lists;remove;"get rid of the [list_name : wednesday] list";"get rid of the wednesday list";"Get rid of the Wednesday list"
16643;lists;remove;"show list items";"show list items";"PDA, show list items"
10794;lists;remove;"remove item from list";"remove item from list";"remove item from list"
12559;lists;remove;"delete [list_name : shopping] list";"delete shopping list";"Delete shopping list."
12783;lists;remove;"remove my list of contacts from work";"remove my list of contacts from work";"Remove my list of contacts from work"
19299;lists;remove;"take out the milk from the [list_name : shopping] list";"take out the milk from the shopping list";"take out the milk from the shopping list"
11714;lists;remove;"delete list for [list_name : groceries]";"delete list for groceries";"Olly, delete list for groceries"
3191;lists;remove;"remove [list_name : night night] playlist";"remove night night playlist";"Remove x playlist"
26589;lists;remove;"please delete this item";"please delete this item";"please delete this item"
14034;lists;remove;"delete list blank";"delete list blank";"pda delete list blank"
12403;lists;remove;"please remove item a from my list";"please remove item a from my list";"please remove item a from my list"
3874;lists;remove;"remove apple from list";"remove apple from list";"Remove apple from list"
5412;lists;remove;"reset my [list_name : locations] list";"reset my locations list";"Reset my locations list"
24062;lists;remove;"remove my [list_name : to do] list";"remove my to do list";"remove my to do list"
8182;lists;remove;"remove the list of person starting from letter m in my [list_name : contact list]";"remove the list of person starting from letter m in my contact list";"Remove the list of person starting from letter M in my contact list"
21404;lists;remove;"remove my [list_name : shopping] list";"remove my shopping list";"Remove my shopping list"
20845;lists;remove;"remove apples from my [list_name : shopping] list";"remove apples from my shopping list";"remove apples from my shopping list"
