answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
355;general;confirm;"did you get last thing said correctly?";"did you get last thing said correctly?";"did you get last thing said correctly?"
138;general;confirm;"would you please check that.";"would you please check that.";"would you please check that."
472;general;confirm;"i'd like you to check and confirm last thing said please.";"i'd like you to check and confirm last thing said please.";"i'd like you to check and confirm last thing said please."
113;general;confirm;"could you check what just said.";"could you check what just said.";"could you check what just said."
21;general;confirm;"check and confirm the last thing said please.";"check and confirm the last thing said please.";"check and confirm the last thing said please."
307;general;confirm;"please check and confirm the last thing said.";"please check and confirm the last thing said.";"please check and confirm the last thing said."
242;general;confirm;"please check and confirm the command.";"please check and confirm the command.";"please check and confirm the command."
475;general;confirm;"i want you confirm that please.";"i want you confirm that please.";"i want you confirm that please."
92;general;confirm;"i like you to confirm the details please.";"i like you to confirm the details please.";"i like you to confirm the details please."
448;general;confirm;"did you get the last thing i said correctly?";"did you get the last thing i said correctly?";"did you get the last thing i said correctly?"
263;general;confirm;"could you confirm detail please.";"could you confirm detail please.";"could you confirm detail please."
257;general;confirm;"confirm that please.";"confirm that please.";"confirm that please."
119;general;confirm;"check and confirm the details please.";"check and confirm the details please.";"check and confirm the details please."
115;general;confirm;"would you please check instruction.";"would you please check instruction.";"would you please check instruction."
1;general;confirm;"did you get that correctly?";"did you get that correctly?";"did you get that correctly?"
94;general;confirm;"did you get what i just said correctly?";"did you get what i just said correctly?";"did you get what i just said correctly?"
548;general;confirm;"did you get the last thing said correctly?";"did you get the last thing said correctly?";"did you get the last thing said correctly?"
142;general;confirm;"can you check and confirm details.";"can you check and confirm details.";"can you check and confirm details."
98;general;confirm;"could you check and confirm detail please.";"could you check and confirm detail please.";"could you check and confirm detail please."
