answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
16249;calendar;set;"please set reminder";"please set reminder";"Please set reminder."
10320;calendar;set;"remind me if i miss my [event_name : evening walk routine]";"remind me if i miss my evening walk routine";"Remind me if I miss my evening walk routine"
7452;calendar;set;"please remind me about the event later [time : five pm]";"please remind me about the event later five pm";"please remind me about the event later 5pm."
14332;calendar;set;"schedule a reminder on [date : fifteenth march] and input name as [event_name : meeting]";"schedule a reminder on fifteenth march and input name as meeting";"Schedule a reminder on 15th march and input name as meeting"
11020;calendar;set;"tell me when my next [event_name : doctors appointment] is";"tell me when my next doctors appointment is";"Tell me when my next doctors appointment is?"
7346;calendar;set;"[event_name : meeting] this [date : friday]";"meeting this friday";"meeting this friday"
14333;calendar;set;"set a reminder on [date : fifteenth march] as [event_name : meeting]";"set a reminder on fifteenth march as meeting";"Set a reminder on 15th march as meeting"
26851;calendar;set;"set [event_name : generic calendar event] for next [date : saturday] at [time : ten am]";"set generic calendar event for next saturday at ten am";"Olly, set generic calendar event for next Saturday at 10 a.m."
17182;calendar;set;"add a reminder to [date : april fourth] to go to the [relation : dentist]";"add a reminder to april fourth to go to the dentist";"Add a reminder to April fourth to go to the dentist."
7999;calendar;set;"remind me to move so there is no weight gain";"remind me to move so there is no weight gain";"Remind me to MOVE [try to new exercises] so there is no weight gain"
20406;calendar;set;"set a reminder for [time : twelve thirty] [event_name : meeting] with the [relation : boss]";"set a reminder for twelve thirty meeting with the boss";"set a reminder for 12:30:  Meeting with the boss"
3949;calendar;set;"remind me of my [event_name : appointment] on the [date : fifteenth]";"remind me of my appointment on the fifteenth";"Remind me of my appointment on the 15th."
9067;calendar;set;"remind me to [event_name : pay the electricity bill] on this [time : weekend] at [time : nine am]";"remind me to pay the electricity bill on this weekend at nine am";"Remind me to pay the electricity bill on this weekend at 9:00 a.m."
25493;calendar;set;"schedule a [event_name : meeting] with [person : reeta] [date : today] [time : evening at five pm]";"schedule a meeting with reeta today evening at five pm";"Schedule a meeting with Reeta today evening at 5 PM"
11506;calendar;set;"open calendar schedule event [event_name : meeting]";"open calendar schedule event meeting";"Open calendar schedule event, meeting"
13546;calendar;set;"can you remind me of [event_name : sunday gym] [date : every saturday] [timeofday : evening]";"can you remind me of sunday gym every saturday evening";"can you remind me of Sunday gym every Saturday evening"
2800;calendar;set;"remind me about [date : tomorrow] [event_name : meeting] at [time : ten am]";"remind me about tomorrow meeting at ten am";"Remind me about tomorrow meeting at 10 AM."
2881;calendar;set;"hi please remind the next [event_name : meeting] with my [relation : boss] it will be at [time : eleven am] next [date : monday]";"hi please remind the next meeting with my boss it will be at eleven am next monday";"hi, please remind the next meeting with my boss It will be at 11 am next monday"
3030;calendar;set;"please remind me for the [event_name : function] at [place_name : miami] [date : tomorrow]";"please remind me for the function at miami tomorrow";"please remind me for the function at miami tomorrow"
