answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2708;transport;traffic;"are there any accidents on the [place_name : four hundred and five]";"are there any accidents on the four hundred and five";"Are there any accidents on the 405?"
19292;transport;traffic;"what's the traffic situation from [place_name : kamycka] to [place_name : dejvicka]";"what's the traffic situation from kamycka to dejvicka";"What's the traffic situation from Kamycka to Dejvicka?"
9681;transport;traffic;"can i make back [place_name : home] without a traffic jam";"can i make back home without a traffic jam";"Can i make back home without a traffic jam."
16948;transport;traffic;"what's the traffic on [place_name : eighty] [date : today]";"what's the traffic on eighty today";"What's the traffic on 80 today?"
6160;transport;traffic;"how bad is the traffic on [place_name : sunset boulevard]";"how bad is the traffic on sunset boulevard";"How bad is the traffic on Sunset Boulevard?"
7445;transport;traffic;"i would like to know the traffic condition";"i would like to know the traffic condition";"I  would like to know the traffic condition"
10674;transport;traffic;"what is the traffic condition of [place_name : florida]";"what is the traffic condition of florida";"What is the traffic condition of Florida?"
24525;transport;traffic;"traffic please";"traffic please";"traffic please"
3469;transport;traffic;"how is the traffic on [place_name : harvard]";"how is the traffic on harvard";"how is the traffic on Harvard?"
16454;transport;traffic;"how long will it take to get home";"how long will it take to get home";"How long will it take to get home?"
6535;transport;traffic;"what is the condition of traffic from work to [place_name : home]";"what is the condition of traffic from work to home";"What is the condition of traffic from work to home."
3551;transport;traffic;"is there any traffic [place_name : downtown] right now";"is there any traffic downtown right now";"Is there any traffic downtown right now?"
2762;transport;traffic;"how is the traffic around [place_name : city center]";"how is the traffic around city center";"How is the traffic around city center."
19949;transport;traffic;"what is the traffic this [timeofday : morning]";"what is the traffic this morning";"What is the traffic this morning?"
4742;transport;traffic;"tell me about [place_name : city] traffic";"tell me about city traffic";"tell me about city traffic"
2326;transport;traffic;"how is the traffic in [place_name : broadway] street";"how is the traffic in broadway street";"How is the traffic in Broadway street?"
15856;transport;traffic;"please check the traffic to the [place_name : home]";"please check the traffic to the home";"Please check the traffic to the home"
25914;transport;traffic;"is the road a free way or a toll road";"is the road a free way or a toll road";"Is the road a free way or a toll road."
20450;transport;traffic;"are there any traffic delays";"are there any traffic delays";"Are there any traffic delays?"
