answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11093;audio;volume_mute;"pause the music";"pause the music";"Pause the music"
2004;audio;volume_mute;"silent";"silent";"silent"
11213;audio;volume_mute;"go silent for [time : a day]";"go silent for a day";"Go silent for a day."
13026;audio;volume_mute;"mute for volume";"mute for volume";"Mute for (specific time)"
5992;audio;volume_mute;"set mute mode for [time : one hour]";"set mute mode for one hour";"Set mute mode for one hour."
2521;audio;volume_mute;"can you mute when i am not home";"can you mute when i am not home";"Can you mute when I am not home?"
13454;audio;volume_mute;"mute please";"mute please";"Mute please."
1948;audio;volume_mute;"please be quiet for [time : another hour]";"please be quiet for another hour";"please be quiet for another hour"
27294;audio;volume_mute;"set to silent for [time : five minutes]";"set to silent for five minutes";"PDA set to silent for 5 minutes"
2488;audio;volume_mute;"silence please";"silence please";"Silence please."
11094;audio;volume_mute;"stop playing";"stop playing";"Stop playing"
17110;audio;volume_mute;"mute the audio";"mute the audio";"Mute the audio"
17587;audio;volume_mute;"mute the settings";"mute the settings";"Mute the settings"
19320;audio;volume_mute;"mute the volume";"mute the volume";"mute the volume."
13034;audio;volume_mute;"please quiet the speaker";"please quiet the speaker";"Please quiet the speaker"
