answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2061;qa;definition;"what is the definition of [definition_word : forensic]";"what is the definition of forensic";"What is the definition of forensic?"
26640;qa;definition;"what does [definition_word : settle] mean";"what does settle mean";"What does settle mean?"
4939;qa;definition;"give me the definition of [definition_word : school]";"give me the definition of school";"Give me the definition of School"
9734;qa;definition;"Define [definition_word : perpetual]";"Define perpetual";"Define perpetual"
18522;qa;definition;"tell me what a [definition_word : freeway] is";"tell me what a freeway is";"Tell me what a freeway is"
26419;qa;definition;"what does [definition_word : apple of my eye] mean";"what does apple of my eye mean";"What does apple of my eye mean?"
20516;qa;definition;"siri what does [definition_word : survey] mean";"siri what does survey mean";"Siri, what does survey mean?"
23625;qa;definition;"where can i use [definition_word : this word]";"where can i use this word";"where can I use this word"
1930;qa;definition;"define [definition_word : transcendet]";"define transcendet";"define transcendet"
20765;qa;definition;"what is the meaning of the word [definition_word : home]";"what is the meaning of the word home";"What is the meaning of the word home"
23577;qa;definition;"what's the meaning of [definition_word : rumplestiltskin]";"what's the meaning of rumplestiltskin";"What's the meaning of Rumplestiltskin?"
1931;qa;definition;"define [definition_word : elaborate]";"define elaborate";"define elaborate"
24300;qa;definition;"what is a [definition_word : sphere]";"what is a sphere";"what is a  sphere."
24689;qa;definition;"can you tell me what [definition_word : the white house] is";"can you tell me what the white house is";"Ok Google,  can you tell me what the White House is?"
15645;qa;definition;"what does [definition_word : pesto] mean";"what does pesto mean";"What does (insert) mean ?"
8015;qa;definition;"explain [definition_word : photosynthesis]";"explain photosynthesis";"Explain Photosynthesis"
27217;qa;definition;"look up a [definition_word : lamp]";"look up a lamp";"look up a lamp"
20179;qa;definition;"get me new definition";"get me new definition";"get me new difintion."
22240;qa;definition;"define what a [definition_word : wizard] is";"define what a wizard is";"Define what a wizard is"
