answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17846;takeaway;order;"i want to order some [order_type : takeout] food";"i want to order some takeout food";"I want to order some takeout food"
25989;takeaway;order;"get us [food_type : spaghetti] from [business_name : pizza hut]";"get us spaghetti from pizza hut";"Get us spaghetti from Pizza Hut."
18038;takeaway;order;"what [food_type : mexican] [business_type : restaurants] are there nearby for takeout";"what mexican restaurants are there nearby for takeout";"What Mexican restaurants are there nearby for takeout?"
15724;takeaway;order;"can you order me a [food_type : pizza] [date : today] from [business_name : dominos]";"can you order me a pizza today from dominos";"Can you order me a pizza today from dominos?"
25868;takeaway;order;"i want to eat something will you order food for me";"i want to eat something will you order food for me";"I want to eat something,will you order food for me?"
17795;takeaway;order;"order food from [business_name : applebees]";"order food from applebees";"Order food from Applebees"
25142;takeaway;order;"place an order for two [food_type : pizzas] from [business_name : dominoes]";"place an order for two pizzas from dominoes";"alexa place an order for 2 pizzas from dominoes"
5644;takeaway;order;"i want to order some food";"i want to order some food";"I want to order some food"
9765;takeaway;order;"from [business_name : wangs kitchen] [business_type : restaurant] home [order_type : delivery] for a [food_type : chicken manchow soup]";"from wangs kitchen restaurant home delivery for a chicken manchow soup";"From Wangs Kitchen restaurant, home delivery for a chicken manchow soup."
25195;takeaway;order;"i want to order a [order_type : takeaway] from [business_name : papa john's]";"i want to order a takeaway from papa john's";"I want to order a takeaway from Papa John's."
17796;takeaway;order;"call [business_name : domino's pizza]";"call domino's pizza";"Call Domino's Pizza"
13971;takeaway;order;"id like to put in an order for some [food_type : chinese food with hunan wok]";"id like to put in an order for some chinese food with hunan wok";"Id like to pu tin an order for some Chinese food with Hunan Wok."
7640;takeaway;order;"order one [food_type : burger]";"order one burger";"Order 1 burger"
10872;takeaway;order;"start a [order_type : takeaway] order for me";"start a takeaway order for me";"Start a  takeaway order for me."
7225;takeaway;order;"find and order domino [food_type : pizza] at nearest store of [business_name : domino]";"find and order domino pizza at nearest store of domino";"Find and Order Domino pizza at nearest store of domino."
14430;takeaway;order;"order [food_type : ribs] for [meal_type : dinner]";"order ribs for dinner";"order ribs for dinner"
17987;takeaway;order;"order a large [food_type : pan pizza with ham and mushrooms] from [business_name : pizza hut]";"order a large pan pizza with ham and mushrooms from pizza hut";"Order a large pan pizza with ham and mushrooms from Pizza Hut."
19416;takeaway;order;"find the nearest [business_name : olive garden] that has [order_type : take out service]";"find the nearest olive garden that has take out service";"Find the nearest Olive Garden that has take out service."
25858;takeaway;order;"any good [food_type : fast food] items";"any good fast food items";"any good fast food items."
