answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
798;general;negate;"shit, you've done a task wrong.";"shit, you've done a task wrong.";"shit, you've done a task wrong."
630;general;negate;"thanks but i think you have messed up my request.";"thanks but i think you have messed up my request.";"thanks but i think you have messed up my request."
341;general;negate;"nope, incorrect command.";"nope, incorrect command.";"nope, incorrect command."
175;general;negate;"thanks but you have got it incorrect.";"thanks but you have got it incorrect.";"thanks but you have got it incorrect."
867;general;negate;"i think you did not get this right.";"i think you did not get this right.";"i think you did not get this right."
729;general;negate;"sorry but that was not the correct response.";"sorry but that was not the correct response.";"sorry but that was not the correct response."
892;general;negate;"i am sorry but that is not the right answer.";"i am sorry but that is not the right answer.";"i am sorry but that is not the right answer."
902;general;negate;"thanks but i think you do not understand this right.";"thanks but i think you do not understand this right.";"thanks but i think you do not understand this right."
887;general;negate;"i think that's not correct answer.";"i think that's not correct answer.";"i think that's not correct answer."
847;general;negate;"shit, not correct response.";"shit, not correct response.";"shit, not correct response."
48;general;negate;"please make sure your command was correct because it doesn't sound right.";"please make sure your command was correct because it doesn't sound right.";"please make sure your command was correct because it doesn't sound right."
441;general;negate;"please check the command.";"please check the command.";"please check the command."
426;general;negate;"i am sorry but i think you have messed up with my request.";"i am sorry but i think you have messed up with my request.";"i am sorry but i think you have messed up with my request."
385;general;negate;"sorry but i think you are not right.";"sorry but i think you are not right.";"sorry but i think you are not right."
26;general;negate;"sorry but it is not correct.";"sorry but it is not correct.";"sorry but it is not correct."
53;general;negate;"i am sorry but you have messed up with my request.";"i am sorry but you have messed up with my request.";"i am sorry but you have messed up with my request."
631;general;negate;"i don't think thats right.";"i don't think thats right.";"i don't think thats right."
238;general;negate;"i am sorry but i think that's not correct.";"i am sorry but i think that's not correct.";"i am sorry but i think that's not correct."
879;general;negate;"dammit, it isn't what i am looking for.";"dammit, it isn't what i am looking for.";"dammit, it isn't what i am looking for."
