answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14445;news;query;"what is latest on the recent events happening right now";"what is latest on the recent events happening right now";"What is latest on the recent events happening right now?"
20584;news;query;"[news_topic : people canceling iowa vacations over congressman's words]";"people canceling iowa vacations over congressman's words";"People canceling Iowa vacations over congressman's words"
26454;news;query;"top news";"top news";"Top news"
23155;news;query;"what is happening with [news_topic : brexit] [date : today]";"what is happening with brexit today";"What is happening with Brexit today?"
10398;news;query;"what's happening in [place_name : world] news [date : today]";"what's happening in world news today";"What's happening in world news today"
7277;news;query;"what and how is [news_topic : india's economy] at the moment";"what and how is india's economy at the moment";"what and how is india's economy at the moment?"
2983;news;query;"keep me informed about [news_topic : bitcoin price]";"keep me informed about bitcoin price";"Keep me informed about bitcoin price."
11200;news;query;"what happened [date : last week]";"what happened last week";"What happened last week?"
8179;news;query;"what is the news about [news_topic : terrorist attack] in [place_name : afghanistan]";"what is the news about terrorist attack in afghanistan";"what is the news about terrorist attack in afghanistan."
9706;news;query;"what news updates are there from [media_type : news express]";"what news updates are there from news express";"What news updates are there from news express"
22092;news;query;"what's happening on [media_type : bbc] news [date : today]";"what's happening on bbc news today";"What's happening on BBC news today?"
6834;news;query;"let me know the latest [news_topic : weather] news";"let me know the latest weather news";"Let me know the latest weather news"
25397;news;query;"what are the news notification";"what are the news notification";"What are the news notification."
2394;news;query;"find me news about [news_topic : trumps speech]";"find me news about trumps speech";"find me news about Trumps speech"
8893;news;query;"[media_type : cnn] headlines";"cnn headlines";"CNN Headlines"
2834;news;query;"tell me about current status of [news_topic : sunderland vs liverpool match]";"tell me about current status of sunderland vs liverpool match";"Tell me about current status of Sunderland vs Liverpool match. How is the performance of Liverpool in this match?"
2307;news;query;"what's happening in the news";"what's happening in the news";"What's happening in the news?"
13059;news;query;"get latest news report on [news_topic : kidnapping] in [place_name : ny]";"get latest news report on kidnapping in ny";"Get latest news report on kidnapping in NY"
6833;news;query;"can you give me the latest [news_topic : sports] news";"can you give me the latest sports news";"Can you give me the latest sports news"
