answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
13947;iot;hue_lightdim;"this is too bright";"this is too bright";"this is too bright"
18014;iot;hue_lightdim;"please lower the lights";"please lower the lights";"Please lower the lights"
4191;iot;hue_lightdim;"can you turn down the lights [change_amount : by twenty percent]";"can you turn down the lights by twenty percent";"Can you turn down the lights by 20%?"
26258;iot;hue_lightdim;"decrease brightness of lights";"decrease brightness of lights";"Decrease brightness of lights"
12161;iot;hue_lightdim;"lower the brightness of the lights";"lower the brightness of the lights";"Lower the brightness of the lights"
21757;iot;hue_lightdim;"dim my light";"dim my light";"Dim my light"
12436;iot;hue_lightdim;"lower the lighting";"lower the lighting";"Lower the lighting"
10034;iot;hue_lightdim;"lights down";"lights down";"Lights down"
5893;iot;hue_lightdim;"reduce the lights";"reduce the lights";"reduce the lights"
9978;iot;hue_lightdim;"lower the lights in the [house_place : house]";"lower the lights in the house";"Lower the lights in the house."
7212;iot;hue_lightdim;"dim the [house_place : garden] light [change_amount : by half]";"dim the garden light by half";"dim the garden light by half"
14396;iot;hue_lightdim;"turn down lights";"turn down lights";"turn down lights"
