answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
10610;music;likeness;"this song is my favourite";"this song is my favourite";"This song is my favourite"
12655;music;likeness;"i'm into music";"i'm into music";"PDA, I'm into 80's music."
10390;music;likeness;"save this channel on [app_name : pandora] please";"save this channel on pandora please";"PDA: Save this channel on Pandora please"
7624;music;likeness;"my favorite singer is [artist_name : shakira]";"my favorite singer is shakira";"My favorite singer is shakira"
21414;music;likeness;"add this song to my music";"add this song to my music";"Add this song to my music"
12215;music;likeness;"give five stars to this song";"give five stars to this song";"Give five stars to this song!"
5200;music;likeness;"i like [artist_name : justin beibers] music please play it";"i like justin beibers music please play it";"I like Justin Beibers music, please play it"
7765;music;likeness;"add that song to my top ten favorites list";"add that song to my top ten favorites list";"Add that song to my Top 10 favorites list"
20154;music;likeness;"[music_genre : slow rock] it's ok";"slow rock it's ok";"slow rock it's ok"
729;music;likeness;"that's a good song";"that's a good song";"That's a good song"
9629;music;likeness;"isn't it a lovely song please save this for me";"isn't it a lovely song please save this for me";"Isn't it a lovely song? please save this for me."
8421;music;likeness;"put that song in my favourite list";"put that song in my favourite list";"put that song in my favourite list"
589;music;likeness;"my favourite music band is [artist_name : queen]";"my favourite music band is queen";"My favourite music band is Queen"
732;music;likeness;"i like [music_genre : jazz]";"i like jazz";"I like Jazz"
4142;music;likeness;"please save this song to my favorites";"please save this song to my favorites";"Please save this song to my favorites"
12090;music;likeness;"super song";"super song";"Super song!"
735;music;likeness;"this song was very good";"this song was very good";"This song was very good!"
7089;music;likeness;"this is my favorite song";"this is my favorite song";"This is my favorite song."
