answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2561;social;query;"tell me my [relation : friends] most recent update";"tell me my friends most recent update";"Tell me my friends most recent update?"
9675;social;query;"please scan my social media and tell me what's happening";"please scan my social media and tell me what's happening";"Please scan my social media and tell me what's happening."
8102;social;query;"how many likes i have got on my eggless cake post on [media_type : youtube]";"how many likes i have got on my eggless cake post on youtube";"How many Likes I have got on my Eggless Cake post on youtube?"
4639;social;query;"check my [media_type : facebook] notification";"check my facebook notification";"check my facebook notification"
11950;social;query;"has anyone follow me today on [media_type : twitter] [date : today]";"has anyone follow me today on twitter today";"has anyone follow me today on twitter today"
16606;social;query;"what is going on right now on [media_type : twitter]";"what is going on right now on twitter";"What is going on right now on twitter?"
9177;social;query;"give me details of my [media_type : twitter] handle profile including the total number of followers";"give me details of my twitter handle profile including the total number of followers";"Give me details of my twitter handle profile including the total number of followers."
21694;social;query;"brief me about my news feed stories";"brief me about my news feed stories";"Brief me about my news feed stories"
4641;social;query;"check my [media_type : twitter] notification";"check my twitter notification";"check my twitter notification"
8165;social;query;"please tell me latest video going viral on [media_type : twitter] for topic narendra modi";"please tell me latest video going viral on twitter for topic narendra modi";"Please Alexa tell me latest video going viral on twitter for topic Narendra Modi"
9603;social;query;"tell me what's happening on social media";"tell me what's happening on social media";"Tell me what's happening on social media"
10434;social;query;"did [person : renee] just post to my [media_type : facebook] feed";"did renee just post to my facebook feed";"Did Renee just post to my Facebook feed?"
20683;social;query;"show me my latest social media activity";"show me my latest social media activity";"Show me my latest social media activity."
3510;social;query;"Has @realdonaldtrump posted anything new on [media_type : twitter]";"Has @realdonaldtrump posted anything new on twitter";"Has @realDonaldTrump posted anything new on Twitter?"
16762;social;query;"have i received any mentions on [media_type : twitter]";"have i received any mentions on twitter";"have i received any mentions on twitter"
4144;social;query;"read me the last tweet from the [media_type : washington post]";"read me the last tweet from the washington post";"Read me the last tweet from the washington post"
3959;social;query;"are there any news regarding our [relation : president] on [media_type : facebook] [date : today]";"are there any news regarding our president on facebook today";"Are there any news regarding our President on Facebook today?"
16540;social;query;"what is happening on [media_type : facebook]";"what is happening on facebook";"What is happening on Facebook?"
