answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22110;transport;query;"show trains and time to [place_name : ny]";"show trains and time to ny";"show trains and time to Ny"
13891;transport;query;"how much for a [transport_type : train] ticket";"how much for a train ticket";"How much for a train ticket?"
8410;transport;query;"what is the quickest way to my work [place_name : downtown] without hitting any traffic";"what is the quickest way to my work downtown without hitting any traffic";"What is the quickest way to my work downtown without hitting any traffic"
12261;transport;query;"give me directions for the place";"give me directions for the place";"Give me directions for the place"
18910;transport;query;"[transport_type : train] departure";"train departure";"train departure"
7584;transport;query;"is there a connecting [transport_type : train] from [place_name : london] to [place_name : paris] and what time";"is there a connecting train from london to paris and what time";"Is there a connecting train from London to Paris and what time?"
25008;transport;query;"search cost for amtrak luxury to [place_name : los angeles]";"search cost for amtrak luxury to los angeles";"Search cost for Amtrak Luxury to Los Angeles"
4348;transport;query;"when is the next [transport_type : train] to [place_name : glasgow] from [place_name : aberdeen]";"when is the next train to glasgow from aberdeen";"When is the next train to Glasgow from Aberdeen?"
4350;transport;query;"can you please let me know the next four scheduled trains to [place_name : chicago]";"can you please let me know the next four scheduled trains to chicago";"Can you please let me know the next four scheduled trains to Chicago?"
23440;transport;query;"tell me if i should use the [transport_type : train] or [transport_type : bus] to get across town [date : today]";"tell me if i should use the train or bus to get across town today";"Tell me if I should use the train or bus to get across town today?"
12426;transport;query;"what is the time [transport_type : train] coming from [place_name : sacramento]";"what is the time train coming from sacramento";"what is the time train coming from sacramento"
4230;transport;query;"visit metronorth dot com to help me purchase [transport_type : train] tickets";"visit metronorth dot com to help me purchase train tickets";"Visit metronorth.com to help me purchase train tickets"
8414;transport;query;"tell me [date : today's] direction";"tell me today's direction";"Tell me Today's direction."
21733;transport;query;"can you get me a [transport_type : train] ticket to [place_name : nyc]";"can you get me a train ticket to nyc";"can you get me a train ticket to NYC?"
16728;transport;query;"show directions to [place_name : pondy]";"show directions to pondy";"Show Directions to Pondy"
25007;transport;query;"search earliest trains to [place_name : brooklyn ny] [date : weekends and holidays]";"search earliest trains to brooklyn ny weekends and holidays";"Search earliest trains too Brooklyn, NY weekends and holidays"
11826;transport;query;"are there any available [transport_type : train] tickets to reserve";"are there any available train tickets to reserve";"Are there any available train tickets to reserve?"
9079;transport;query;"what is the cheapest ticket available [date : next week] for a round trip three day trip to [place_name : iceland]";"what is the cheapest ticket available next week for a round trip three day trip to iceland";"What is the cheapest ticket available next week for a roundtrip 3 day trip to Iceland?"
9336;transport;query;"i need the arrival time for [place_name : new york] train";"i need the arrival time for new york train";"I need the arrival time for New York train"
