answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2511;alarm;query;"do i have an alarm set";"do i have an alarm set";"do I have an alarm set"
14937;alarm;query;"show me the list of alarms";"show me the list of alarms";"Show me the list of alarms"
15434;alarm;query;"just to confirm you set the alarm to go off at [time : eight hundred]";"just to confirm you set the alarm to go off at eight hundred";"Just to confirm, you set the alarm to go off at 8:00?"
22759;alarm;query;"did i set my [alarm_type : house alarm]";"did i set my house alarm";"DID I SET MY HOUSE ALARM?"
11258;alarm;query;"tell me my alarms";"tell me my alarms";"olly tell me my alarms"
13458;alarm;query;"what are the next three alarms set to go off";"what are the next three alarms set to go off";"What are the next three alarms set to go off?"
25498;alarm;query;"check if alarm is set for [time : six am]";"check if alarm is set for six am";"Check if alarm is set for 6 AM"
2913;alarm;query;"i need to set an alarm how many do i have set";"i need to set an alarm how many do i have set";"i need to set an alarm how many do i have set"
14528;alarm;query;"is the alarm to the backdoor set and ready to go";"is the alarm to the backdoor set and ready to go";"is the alarm to the backdoor set and ready to go?"
14527;alarm;query;"what time do i have my alarm set for [date : tomorrow]";"what time do i have my alarm set for tomorrow";"What time do I have my alarm set for tomorrow?"
17652;alarm;query;"what's the description for the alarm at [time : eleven am]";"what's the description for the alarm at eleven am";"What's the description for the alarm at 11am?"
21710;alarm;query;"are there any alarms set";"are there any alarms set";"PDA, Are there any alarms set?"
3570;alarm;query;"are there any alarms set right now";"are there any alarms set right now";"Are there any alarms set right now?"
1728;alarm;query;"are there any alarms";"are there any alarms";"Are there any alarms"
11262;alarm;query;"do i have alarms set for [date : today]";"do i have alarms set for today";"Do I have alarms set for today?"
2680;alarm;query;"how many alarms are listed";"how many alarms are listed";"How many alarms are listed?"
15664;alarm;query;"remind me about my alarms [date : today]";"remind me about my alarms today";"Remind me about my alarms today."
14143;alarm;query;"list alarms";"list alarms";"list alrams"
25901;alarm;query;"do i have alarms set [time : before six] in the [timeofday : morning]";"do i have alarms set before six in the morning";"Do i have alarms set before  6 in the morning?"
