answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
21997;lists;createoradd;"add chives to my [list_name : shopping] list";"add chives to my shopping list";"add chives to my shopping list"
19392;lists;createoradd;"add this one also";"add this one also";"Add this one also."
12456;lists;createoradd;"add ketchup to the list";"add ketchup to the list";"Add ketchup to the list"
2605;lists;createoradd;"i need to create a new [list_name : to do] list";"i need to create a new to do list";"I need to create a new to do list."
16638;lists;createoradd;"bring up a new [list_name : shopping] list";"bring up a new shopping list";"Bring up a new shopping list."
8371;lists;createoradd;"add eggs to my [list_name : grocery] list";"add eggs to my grocery list";"Add eggs to my grocery list."
19327;lists;createoradd;"generate fresh list";"generate fresh list";"Generate fresh list."
9809;lists;createoradd;"add shopping to my [list_name : to do] list";"add shopping to my to do list";"add shopping to my to-do list"
6088;lists;createoradd;"please make a list of [list_name : thing i have to shop] [date : tomorrow]";"please make a list of thing i have to shop tomorrow";"Please make a list of thing I have to shop tomorrow"
7879;lists;createoradd;"add eggs to the list";"add eggs to the list";"Add eggs to the list"
21999;lists;createoradd;"add mop to [list_name : hardware store list]";"add mop to hardware store list";"add mop to hardware store list"
13151;lists;createoradd;"make a [list_name : grocery] list please";"make a grocery list please";"Make a grocery list, please."
12607;lists;createoradd;"start a new [list_name : shopping] list";"start a new shopping list";"Start a new (grocery, task, shopping) list."
6272;lists;createoradd;"please update my [list_name : grocery] list with one gallon of two percent milk";"please update my grocery list with one gallon of two percent milk";"Please update my grocery list with1 gallon of 2% milk."
4417;lists;createoradd;"create a new list for me please";"create a new list for me please";"Create a new list for me please"
16815;lists;createoradd;"add wash jeans to [list_name : laundry] list";"add wash jeans to laundry list";"Add wash jeans to laundry list"
11478;lists;createoradd;"add toothpaste to my [list_name : shopping] list";"add toothpaste to my shopping list";"Alexa add toothpaste to my shopping list."
24817;lists;createoradd;"add eggs to my [list_name : grocery's shopping] list";"add eggs to my grocery's shopping list";"Add eggs to my grocery's├ö├ç├» shopping list"
7959;lists;createoradd;"produce a new register";"produce a new register";"produce a new register"
