answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
27193;general;joke;"find jokes on the web";"find jokes on the web";"Find jokes on the web"
14832;general;joke;"make me laugh i want to hear a joke";"make me laugh i want to hear a joke";"Make me laugh, I want to hear a joke."
12579;general;joke;"i want to hear a joke";"i want to hear a joke";"I want to hear a joke."
19551;general;joke;"open some [joke_type : cools] jokes";"open some cools jokes";"open some cools jokes"
15712;general;joke;"hey olly tell me a joke";"hey olly tell me a joke";"hey siri tell me a joke"
8873;general;joke;"hey share me some joke to make me happy";"hey share me some joke to make me happy";"Hey share me some joke to make me happy"
25116;general;joke;"joke of the day";"joke of the day";"joke of the day"
687;general;joke;"tell me a joke";"tell me a joke";"tell me a joke."
2613;general;joke;"tell me a [joke_type : dirty] joke";"tell me a dirty joke";"tell me a dirty joke"
4800;general;joke;"find a joke in your vault and tell me";"find a joke in your vault and tell me";"find a joke in your vault and tell me"
16107;general;joke;"i would like to hear some [joke_type : good funny] jokes";"i would like to hear some good funny jokes";"I would like to hear some good funny jokes."
8874;general;joke;"share me a joke";"share me a joke";"share me a joke"
