answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
396;general;dontcare;"anything is ok with me.";"anything is ok with me.";"anything is ok with me."
251;general;dontcare;"i don't really mind for anything.";"i don't really mind for anything.";"i don't really mind for anything."
52;general;dontcare;"anything would be fine with me.";"anything would be fine with me.";"anything would be fine with me."
193;general;dontcare;"any one is okay to me.";"any one is okay to me.";"any one is okay to me."
99;general;dontcare;"i don't really mind to select any one.";"i don't really mind to select any one.";"i don't really mind to select any one."
316;general;dontcare;"i would not really mind, olly.";"i would not really mind, olly.";"i would not really mind, olly."
8;general;dontcare;"it doesn't matter for me.";"it doesn't matter for me.";"it doesn't matter for me."
114;general;dontcare;"i have no idea for which to select.";"i have no idea for which to select.";"i have no idea for which to select."
199;general;dontcare;"have no idea, olly.";"have no idea, olly.";"have no idea, olly."
278;general;dontcare;"anything would be good.";"anything would be good.";"anything would be good."
210;general;dontcare;"really i would not mind.";"really i would not mind.";"really i would not mind."
93;general;dontcare;"wouldn't mind for anything.";"wouldn't mind for anything.";"wouldn't mind for anything."
102;general;dontcare;"i have no idea regarding to which to select.";"i have no idea regarding to which to select.";"i have no idea regarding to which to select."
118;general;dontcare;"i would not bother.";"i would not bother.";"i would not bother."
227;general;dontcare;"whatever is ok with me.";"whatever is ok with me.";"whatever is ok with me."
63;general;dontcare;"wouldn't mind to select any one, olly.";"wouldn't mind to select any one, olly.";"wouldn't mind to select any one, olly."
173;general;dontcare;"that does not really matter with me, olly.";"that does not really matter with me, olly.";"that does not really matter with me, olly."
379;general;dontcare;"do not really bother.";"do not really bother.";"do not really bother."
5;general;dontcare;"have no idea regarding to which to select, olly.";"have no idea regarding to which to select, olly.";"have no idea regarding to which to select, olly."
