answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
8107;iot;hue_lightchange;"change the light to [color_type : pink] color";"change the light to pink color";"change the light to pink color."
17573;iot;hue_lightchange;"turn my lights to some [color_type : random] color";"turn my lights to some random color";"Turn my lights to some random color."
10349;iot;hue_lightchange;"change the light color to [color_type : black] light";"change the light color to black light";"Change the light color to black light"
19169;iot;hue_lightchange;"make the lights [color_type : pink]";"make the lights pink";"Make the lights...colour"
11247;iot;hue_lightchange;"set the lights on [color_type : blue]";"set the lights on blue";"olly set the lights on blue"
11609;iot;hue_lightchange;"change your colors to [color_type : green]";"change your colors to green";"Change your colors to green."
15128;iot;hue_lightchange;"make light color [color_type : red]";"make light color red";"make light color red"
14606;iot;hue_lightchange;"i would like the [house_place : house] lights to be [color_type : pink]";"i would like the house lights to be pink";"i would like the house lights to be pink"
13799;iot;hue_lightchange;"please change the color of the light in the [house_place : bathroom]";"please change the color of the light in the bathroom";"Please change the color of the light in the bathroom"
19170;iot;hue_lightchange;"can the lights be changed to [color_type : green]";"can the lights be changed to green";"Can the lights be changed to..."
16499;iot;hue_lightchange;"make the light in here [color_type : redder]";"make the light in here redder";"Make the light in here redder."
18096;iot;hue_lightchange;"change the lights to my favorite color";"change the lights to my favorite color";"Change the lights to my favorite color"
9800;iot;hue_lightchange;"how do i change the color of the lights";"how do i change the color of the lights";"How do I change the color of the lights"
8113;iot;hue_lightchange;"chane light colour to [color_type : green]";"chane light colour to green";"Chane light colour to green"
20155;iot;hue_lightchange;"make the [house_place : room] [color_type : blue]";"make the room blue";"Make the room blue."
10348;iot;hue_lightchange;"change the lights to [color_type : green]";"change the lights to green";"Change the lights to green."
15245;iot;hue_lightchange;"please change the colour of the lights i'll tell you when to stop";"please change the colour of the lights i'll tell you when to stop";"Please change the colour of the lights. I'll tell you when to stop"
3907;iot;hue_lightchange;"change the color of the lights in my [house_place : house] from [color_type : white] to [color_type : yellow]";"change the color of the lights in my house from white to yellow";"PDA, change the color of the lights in my house from white to yellow."
11065;iot;hue_lightchange;"change the lights of the [house_place : house] to a [color_type : blue] hue";"change the lights of the house to a blue hue";"Change the lights of the house to a blue hue."
