answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
15529;transport;ticket;"book me a [transport_type : train] ride";"book me a train ride";"book me a train ride"
796;transport;ticket;"book a [transport_type : train] for me";"book a train for me";"Book a train for me"
15322;transport;ticket;"order a [transport_type : train] ticket to [place_name : los angeles]";"order a train ticket to los angeles";"Order a train ticket to Los Angeles."
14498;transport;ticket;"get a me a [transport_type : train] ticket to [place_name : milwaukee] from [place_name : chicago] on [date : sunday] [timeofday : morning]";"get a me a train ticket to milwaukee from chicago on sunday morning";"Get a me a train ticket to Milwaukee from Chicago on Sunday morning."
12406;transport;ticket;"book me a [transport_type : train] ticket to [place_name : barcelona] please";"book me a train ticket to barcelona please";"Olly, book me a train ticket to Barcelona, please."
14001;transport;ticket;"i need to book a [transport_type : train] ticket from [place_name : mumbai to goa]";"i need to book a train ticket from mumbai to goa";"I need to book a train ticket from mumbai to goa"
13673;transport;ticket;"please purchase me a [transport_type : train] ticket to [place_name : atlanta]";"please purchase me a train ticket to atlanta";"Olly please purchase me a train ticket to atlanta"
14162;transport;ticket;"i need a [transport_type : train] ticket traveling to [place_name : new york] in [date : may]";"i need a train ticket traveling to new york in may";"I need a train ticket traveling to New York in May."
73;transport;ticket;"hey i want to get trains to [place_name : manchester] on [date : Wednesday]";"hey i want to get trains to manchester on Wednesday";"Hey Olly, I want to get trains to Manchester on Wednesday."
20333;transport;ticket;"book a [transport_type : train] ticket for [date : tomorrow] going to [place_name : new york]";"book a train ticket for tomorrow going to new york";"Book a train ticket for [date : tomorrow], going to new york"
2274;transport;ticket;"book my [transport_type : train] ticket from [place_name : las vegas] to [place_name : los angeles]";"book my train ticket from las vegas to los angeles";"Book my train ticket from Las Vegas to Los Angeles"
5559;transport;ticket;"ticket for [place_name : delhi]";"ticket for delhi";"ticket for delhi"
14712;transport;ticket;"find a non stop [transport_type : train] to [place_name : seattle]";"find a non stop train to seattle";"Find a non-stop train to Seattle"
17378;transport;ticket;"find [transport_type : train] ticket";"find train ticket";"find train ticket"
5072;transport;ticket;"can you book me a [transport_type : train] ticket to [place_name : bombay] for [date : tomorrow] in any train";"can you book me a train ticket to bombay for tomorrow in any train";"can you book me a train ticket  to bombay for tommorow in any train?"
18883;transport;ticket;"i want a [transport_type : train] ticket from [place_name : boston] to [place_name : new york]";"i want a train ticket from boston to new york";"i want a train ticket from boston to new york"
5364;transport;ticket;"look for [transport_type : train] tickets to [place_name : edinburgh] [date : tomorrow]";"look for train tickets to edinburgh tomorrow";"Look for train tickets to <city> tomorrow"
19145;transport;ticket;"i need a [transport_type : train] ticket to";"i need a train ticket to";"I need a train ticket to..."
24528;transport;ticket;"book for me a [transport_type : train] ticket to [place_name : washingdon dc]";"book for me a train ticket to washingdon dc";"Book for me a train ticket to Washingon DC"
