answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
18648;qa;factoid;"when did mount saint helens last erupt";"when did mount saint helens last erupt";"When did Mt. St. Helens last erupt?"
22406;qa;factoid;"what is the size of the united states";"what is the size of the united states";"What is the size of the United States?"
9918;qa;factoid;"how many calories are in a serving of grapes";"how many calories are in a serving of grapes";"How many calories are in a serving of grapes?"
24147;qa;factoid;"who was [person : john dillinger]";"who was john dillinger";"who was john dillinger"
21806;qa;factoid;"how is iron made";"how is iron made";"how if iron made?"
23162;qa;factoid;"is [place_name : black sea] real";"is black sea real";"is black sea real"
25513;qa;factoid;"when is [person : madonna's] [event_name : birthday]";"when is madonna's birthday";"When is medonna's birthday"
24281;qa;factoid;"when did [person : beyonce] and [person : jay z] get married";"when did beyonce and jay z get married";"When did Beyonce and Jay Z get married?"
20349;qa;factoid;"where is stonehenge";"where is stonehenge";"Where is Stonehenge?"
18316;qa;factoid;"how far away is the sun";"how far away is the sun";"How far away is the sun"
27220;qa;factoid;"look up the number of people living in [place_name : miami florida]";"look up the number of people living in miami florida";"look up the number of people living in miami florida"
25772;qa;factoid;"how many mega pixel is listed in the description of the canon";"how many mega pixel is listed in the description of the canon";"How many mega pixel is listed in the description of the Canon T7i?"
15047;qa;factoid;"when is [person : stassi schroedder's] birthday";"when is stassi schroedder's birthday";"When is Stassi Schroedder's birthday?"
8917;qa;factoid;"how old is [person : brad pitt]";"how old is brad pitt";"How old is Brad Pitt?"
14624;qa;factoid;"what was the first car made";"what was the first car made";"what was the first car made"
16425;qa;factoid;"how long was [person : bryan cranston] on breaking bad";"how long was bryan cranston on breaking bad";"How long was Bryan Cranston on breaking bad?"
26158;qa;factoid;"where did rama go on his final journey";"where did rama go on his final journey";"Where did Rama go on his final journey?"
20546;qa;factoid;"was [person : einstein] married";"was einstein married";"Was Einstein married?"
21131;qa;factoid;"[person : rowan atkinson] info";"rowan atkinson info";"rowan atkinson info"
