answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23133;qa;currency;"is [currency_name : euro] the best currency to trade";"is euro the best currency to trade";"is euro the best currency to trade"
22069;qa;currency;"how much is the [currency_name : us dollar] versus the [currency_name : pound]";"how much is the us dollar versus the pound";"how much is the us dollar vs the pound"
18609;qa;currency;"how much [currency_name : philippine peso] do i need to make fifty [currency_name : dollars]";"how much philippine peso do i need to make fifty dollars";"How much Philippine peso do I need to make $50?"
23896;qa;currency;"convert five [currency_name : s. d.] to [currency_name : rials]";"convert five s. d. to rials";"Convert 500USD to Rials"
23248;qa;currency;"exchange rate between [currency_name : dollar] and [currency_name : mexican peso]";"exchange rate between dollar and mexican peso";"Exchange rate between dollar and Mexican peso"
25375;qa;currency;"how many [currency_name : pounds] would i get for [currency_name : dollars]";"how many pounds would i get for dollars";"How many pounds would I get for $100?"
21327;qa;currency;"how does the [currency_name : dollar] compare to the [currency_name : pound]";"how does the dollar compare to the pound";"How does the dollar compare to the pound?"
27409;qa;currency;"what is one dollar in [currency_name : euros]";"what is one dollar in euros";"What is 1 dollar in euros?"
26002;qa;currency;"convert the [currency_name : american dollar] to the [currency_name : euro]";"convert the american dollar to the euro";"Convert the American dollar to the EU euro."
23250;qa;currency;"how much is an [currency_name : euro] worth";"how much is an euro worth";"How much is an euro worth?"
23787;qa;currency;"which bank will give better rate for currencies i have";"which bank will give better rate for currencies i have";"which bank will give better rate for currencies I have"
24101;qa;currency;"what is the current exchange rate from [currency_name : u. s. d.] to [currency_name : rupies]";"what is the current exchange rate from u. s. d. to rupies";"what is the current exchange rate from usd to rupies"
15591;qa;currency;"currency converter please";"currency converter please";"Currency converter please"
17798;qa;currency;"how many [currency_name : dollars] is in [currency_name : pounds]";"how many dollars is in pounds";"how many [currency_source : dollars] is ___ (currency)"
24618;qa;currency;"how many [currency_name : euros] for one [currency_name : u. s. d.]";"how many euros for one u. s. d.";"how many EUROs for 100 USD?"
21043;qa;currency;"[currency_name : euro] to [currency_name : u. s. d.]";"euro to u. s. d.";"euro to usd?"
16368;qa;currency;"how many [currency_name : dollars] are in a [currency_name : euro]";"how many dollars are in a euro";"How many [currency_source : dollars] are in a Euro?"
24170;qa;currency;"given me the exchange rates between [currency_name : u. s. d.] and [currency_name : inr]";"given me the exchange rates between u. s. d. and inr";"Given me the exchange rates between USD AND INR"
20721;qa;currency;"show conversion rate of [currency_name : u. s. d.] and [currency_name : euro]";"show conversion rate of u. s. d. and euro";"show conversion rate of usd and eur"
