answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14124;transport;ticket;"i want to book rajdhani [transport_type : train] ticket from [place_name : mumbai to ahmadabad]";"i want to book rajdhani train ticket from mumbai to ahmadabad";"i want to book Rajdhani train ticket from mumbai to Ahmadabad"
20607;transport;ticket;"please book [transport_type : train] ticket to [place_name : new york]";"please book train ticket to new york";"please book train ticket to NY"
12024;transport;ticket;"book me the cheapest [transport_type : train] ticket to [place_name : new york]";"book me the cheapest train ticket to new york";"book me the cheapest train ticket to new york"
24744;transport;ticket;"best ticket price air plane to [place_name : chester] on the [date : twenty first]";"best ticket price air plane to chester on the twenty first";"best ticket price air/plane/bus to city x on date y"
23676;transport;ticket;"book a ticket for [date : today] in [app_name : irctc] site for the stored information";"book a ticket for today in irctc site for the stored information";"Book a ticket for today in irctc site for the stored information"
13225;transport;ticket;"i need a [transport_type : train] ticket to [place_name : rome] book ticket";"i need a train ticket to rome book ticket";"I need a train ticket to (location). Book ticket."
25881;transport;ticket;"help me book a [transport_type : train] ticket";"help me book a train ticket";"Help me book a train ticket"
19152;transport;ticket;"i need the times for the [transport_descriptor : south bound] [transport_type : train] on [place_name : allison rd]";"i need the times for the south bound train on allison rd";"I need the times for the South bound train on Allison RD"
5363;transport;ticket;"i want a [transport_type : train] ticket to [place_name : edinburgh]";"i want a train ticket to edinburgh";"I want a train ticket to <city>"
7392;transport;ticket;"could you make a [transport_type : train] ticket for me";"could you make a train ticket for me";"Could you make a train ticket for m"
24556;transport;ticket;"[transport_type : train] ticket";"train ticket";"train ticket"
6904;transport;ticket;"book me a [transport_type : train] ticket to [place_name : new york] city on the [date : third] i [time : don't care] what time";"book me a train ticket to new york city on the third i don't care what time";"Olly, book me a train ticket to New York City on the 3rd. I don't care what time."
11546;transport;ticket;"travel book a [transport_type : train] ticket";"travel book a train ticket";"Travel, book a train ticket"
78;transport;ticket;"book me a [transport_descriptor : return] trip from [place_name : edinburgh] to [place_name : london] by [transport_type : train]";"book me a return trip from edinburgh to london by train";"Book me a return trip from Edinburgh to London by train"
10251;transport;ticket;"book [transport_type : train] best deal";"book train best deal";"Book train best deal"
20332;transport;ticket;"book a [transport_type : train] ticket to [place_name : new york]";"book a train ticket to new york";"book a train ticket to New york"
12408;transport;ticket;"find me the cheapest [transport_type : train] ticket to [place_name : spain]";"find me the cheapest train ticket to spain";"Olly, find me the cheapest train ticket to Spain."
8439;transport;ticket;"book a [transport_type : train] ticket to city [place_name : leeds]";"book a train ticket to city leeds";"book a train ticket to city A."
3061;transport;ticket;"book a [transport_type : train] ticket from [place_name : canada] to [place_name : las vegas]";"book a train ticket from canada to las vegas";"Book a train ticket from Canada to Las Vegas."
