answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
19923;general;joke;"what is the [joke_type : funniest] joke ever";"what is the funniest joke ever";"What is the funniest joke ever?"
4874;general;joke;"what's the [joke_type : funniest] joke you know";"what's the funniest joke you know";"What's the funniest joke you know?"
9806;general;joke;"say some jokes";"say some jokes";"say some jokes"
10693;general;joke;"i need a [joke_type : funny] joke to tell [person : sam]";"i need a funny joke to tell sam";"Olly, I need a funny joke to tell Sam."
15209;general;joke;"please tell me a joke";"please tell me a joke";"Please, tell me a joke."
22768;general;joke;"tell joke";"tell joke";"tell joke?"
2864;general;joke;"tell me a joke about a [joke_type : man]";"tell me a joke about a man";"tell me a joke about a man"
15714;general;joke;"hey olly make me laugh with a [joke_type : good] joke";"hey olly make me laugh with a good joke";"hey siri make me laugh with a good joke"
685;general;joke;"tell me a [joke_type : good] joke";"tell me a good joke";"tell me a good joke"
688;general;joke;"cheer me up";"cheer me up";"chear me up."
12192;general;joke;"tell me a joke [joke_type : about aliens]";"tell me a joke about aliens";"Tell me a joke about aliens."
14458;general;joke;"hey tell me a [joke_type : knock knock] joke";"hey tell me a knock knock joke";"Hey tell me a  knock knock joke."
