answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2010;weather;query;"is it [weather_descriptor : snowing] in [place_name : california]";"is it snowing in california";"Is it snowing in California?"
6575;weather;query;"any signs of [weather_descriptor : rain]";"any signs of rain";"Any signs of rain?"
26296;weather;query;"is it a [weather_descriptor : soft evening] [timeofday : tonight]";"is it a soft evening tonight";"Is it a soft evening tonight?"
12998;weather;query;"how hot is it outside [date : today]";"how hot is it outside today";"How hot is it outside today?"
20208;weather;query;"status of weather";"status of weather";"Status of weather?"
15607;weather;query;"what will be the [weather_descriptor : temperature] [date : today] for [place_name : miami florida]";"what will be the temperature today for miami florida";"What will be the temperature today for Miami, Florida?"
2043;weather;query;"will there be [weather_descriptor : snow] [date : tomorrow]";"will there be snow tomorrow";"Will there be snow tomorrow?"
5170;weather;query;"what is weather [date : today]";"what is weather today";"what is weather today?"
14744;weather;query;"how much [weather_descriptor : snow] has fallen in [place_name : maine] since [date : yesterday]";"how much snow has fallen in maine since yesterday";"How much snow has fallen in Maine since yesterday?"
5820;weather;query;"how [weather_descriptor : hot] is it in [place_name : quebec]";"how hot is it in quebec";"how hot is it in quebec, PDA?"
20966;weather;query;"is it going to [weather_descriptor : rain] [date : today] in [place_name : san diego]";"is it going to rain today in san diego";"Is it going to rain today in San Diego?"
15446;weather;query;"is it going to [weather_descriptor : rain] in the [date : next few days] in [place_name : tucson]";"is it going to rain in the next few days in tucson";"Is it going to rain in the next few days in Tucson?"
10590;weather;query;"is it going to [weather_descriptor : rain] in [place_name : seattle] [date : today]";"is it going to rain in seattle today";"Is it going to rain in Seattle today?"
7691;weather;query;"will it get [weather_descriptor : warmer] here [date : next week]";"will it get warmer here next week";"Will it get warmer here next week?"
3351;weather;query;"how me the [weather_descriptor : highest] weather [date : this week]";"how me the highest weather this week";"show me the highest weather this week"
12337;weather;query;"let me know the weather for [date : today]";"let me know the weather for today";"Let me know the weather for today"
18353;weather;query;"weather in [place_name : chicago] please";"weather in chicago please";"weather in Chicago please?"
25457;weather;query;"whether it would be [weather_descriptor : sunny] in [place_name : califonia]";"whether it would be sunny in califonia";"WETHER IT WOULD BE SUNNY IN CALIFONIA"
2033;weather;query;"will it be [weather_descriptor : rainy] [date : tomorrow]";"will it be rainy tomorrow";"will it be rainy tomorrow?"
