answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
1713;transport;taxi;"i am going to [place_name : chinatown] in [time : half an hour] book an [transport_agency : uber] for me";"i am going to chinatown in half an hour book an uber for me";"I am going to Chinatown in half an hour, book an Uber for me."
5669;transport;taxi;"hail [transport_type : taxi]";"hail taxi";"hail taxi!"
4249;transport;taxi;"book a [transport_type : taxi] to the [place_name : airport]";"book a taxi to the airport";"Book a taxi to the airport"
26837;transport;taxi;"open the [transport_agency : uber] app and get me a [transport_type : car] please";"open the uber app and get me a car please";"Olly, open the uber app and get me a car, please."
10144;transport;taxi;"catcha a ride";"catcha a ride";"Catcha a ride!"
3368;transport;taxi;"could you please have [transport_agency : uber] be at my [place_name : house] in [time : fifteen minutes]";"could you please have uber be at my house in fifteen minutes";"could you please have Uber be at my house in fifteen minutes?"
8520;transport;taxi;"send [transport_agency : golden taxi] to pick me up [time : as soon as possible]";"send golden taxi to pick me up as soon as possible";"Send Golden Taxi to pick me up as soon as possible."
26594;transport;taxi;"please reserve the next [transport_type : taxi] a [time : nine am]";"please reserve the next taxi a nine am";"please reserve the next taxi a 9:00 AM"
7290;transport;taxi;"book an [transport_agency : uber] to the [place_name : nearest mall] in the [time : next half hour]";"book an uber to the nearest mall in the next half hour";"book an uber to the nearest mall in the next half hour"
5716;transport;taxi;"call me a [transport_type : taxi]";"call me a taxi";"Call me a taxi Olly."
4040;transport;taxi;"find a [transport_type : taxi] to go [place_name : home]";"find a taxi to go home";"Find a taxi to go home"
3369;transport;taxi;"i need a [transport_type : taxi] to take me to the [place_name : airport] please";"i need a taxi to take me to the airport please";"I need a taxi to take me to the airport Please."
17457;transport;taxi;"call an [transport_type : uberpool] to get me at [place_name : long island bar]";"call an uberpool to get me at long island bar";"Call an UberPool to get me at Long Island Bar."
12795;transport;taxi;"i need a [transport_type : taxi] [transport_agency : uber]";"i need a taxi uber";"PDA, I need a taxi/Uber"
21249;transport;taxi;"call me an [transport_agency : uber] to the [place_name : movie theater]";"call me an uber to the movie theater";"Call me an Uber to the movie theater"
11169;transport;taxi;"call a [transport_type : car] for me";"call a car for me";"Call a car for me"
9275;transport;taxi;"i need a [transport_type : taxi] ride now";"i need a taxi ride now";"I need a taxi ride now"
6842;transport;taxi;"open [transport_agency : uber] and book a car for [time : twelve] o'clock";"open uber and book a car for twelve o'clock";"Open Uber and book a car for 12 o'clock"
