answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
13248;transport;traffic;"am i gonna hit traffic";"am i gonna hit traffic";"Am I gonna hit traffic?"
15858;transport;traffic;"check the traffic to our [place_name : home]";"check the traffic to our home";"Check the traffic to our home"
16316;transport;traffic;"is traffic heavy";"is traffic heavy";"Is traffic heavy?"
17631;transport;traffic;"how heavy is traffic on interstate twenty";"how heavy is traffic on interstate twenty";"How heavy is traffic on interstate 20?"
22845;transport;traffic;"how is the traffic at [time : the moment]";"how is the traffic at the moment";"how is the traffic at the moment?"
14857;transport;traffic;"is traffic to work clear";"is traffic to work clear";"Is traffic to work clear?"
11742;transport;traffic;"what is the fastest route to town";"what is the fastest route to town";"Olly, what is the fastest route to town?"
3764;transport;traffic;"is there any traffic to work";"is there any traffic to work";"is there any traffic to work"
16530;transport;traffic;"is the traffic smooth right now";"is the traffic smooth right now";"Is the traffic smooth right now?"
3763;transport;traffic;"what is the traffic like";"what is the traffic like";"what is the traffic like"
15299;transport;traffic;"how long will it take me to drive to work [date : today]";"how long will it take me to drive to work today";"How long will it take me to drive to work today?"
10672;transport;traffic;"how is the traffic in [place_name : florida]";"how is the traffic in florida";"How is the traffic in Florida?"
23490;transport;traffic;"just let me know about current traffic in [place_name : carmen drive]";"just let me know about current traffic in carmen drive";"Just Let me know about current traffic in Carmen Drive"
16761;transport;traffic;"where should i avoid this [timeofday : morning]";"where should i avoid this morning";"Where should I avoid this morning?"
19950;transport;traffic;"give me a current traffic report";"give me a current traffic report";"Give me a current traffic report."
13246;transport;traffic;"how's the traffic";"how's the traffic";"How's the traffic?"
5369;transport;traffic;"system pull any traffic news for my commute";"system pull any traffic news for my commute";"System, pull any traffic news for my commute."
7444;transport;traffic;"please update me the traffic status";"please update me the traffic status";"Please update me the traffic status"
2361;transport;traffic;"whats the traffic like near [place_name : ypsilanti]";"whats the traffic like near ypsilanti";"whats the traffic like near ypsilanti?"
