answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
26779;lists;createoradd;"add a item";"add a item";"add a item"
12455;lists;createoradd;"Add pick up kids from school to my [list_name : to do] list for [date : today]";"Add pick up kids from school to my to do list for today";"Add pick up kids from school to my to-do list for today"
15118;lists;createoradd;"add pencil to [list_name : school supplies] list";"add pencil to school supplies list";"add pencil to school supplies list"
4418;lists;createoradd;"i would like to start a new list";"i would like to start a new list";"I would like to start a new list"
5712;lists;createoradd;"remember to put carrots in there";"remember to put carrots in there";"remember to put carrots in there."
13506;lists;createoradd;"add rice on the list";"add rice on the list";"add xxx on the list"
22869;lists;createoradd;"add a wrist watch to the [list_name : shopping list]";"add a wrist watch to the shopping list";"Add a wrist watch to the shopping list"
16956;lists;createoradd;"new item for list";"new item for list";"new item for list"
27318;lists;createoradd;"please update list with new item";"please update list with new item";"PDA please update list with new item"
9174;lists;createoradd;"create new list for [list_name : baby names]";"create new list for baby names";"Create new list for baby names"
24947;lists;createoradd;"create appointment to list";"create appointment to list";"create appointment to list"
6090;lists;createoradd;"i want to have a new playlist of songs";"i want to have a new playlist of songs";"I want to have a new playlist of 80s songs"
1951;lists;createoradd;"add apples to [list_name : shopping] list";"add apples to shopping list";"add apples to shopping list"
14388;lists;createoradd;"i need you to put walk the dog on my list [list_name : to do]";"i need you to put walk the dog on my list to do";"olly I need you to put walk the dog on my list to do"
18103;lists;createoradd;"remind me to order more soap";"remind me to order more soap";"Remind me to order more soap"
22736;lists;createoradd;"Put milk on my [list_name : shopping] list";"Put milk on my shopping list";"PUT MILK ON MY SHOPPING LIST"
7222;lists;createoradd;"make a new list";"make a new list";"Make a new list"
13605;lists;createoradd;"could you create a new list for me";"could you create a new list for me";"Could you create a new list for me"
26711;lists;createoradd;"fresh list";"fresh list";"fresh list"
