answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17567;email;querycontact;"what are [person : john's] contact details";"what are john's contact details";"What are John's contact details?"
14046;email;querycontact;"please contact [person : michael m] from my list with this text";"please contact michael m from my list with this text";"Please contact Michael M from my list with this text."
20638;email;querycontact;"show contact of [person : john]";"show contact of john";"show contact of john"
1923;email;querycontact;"when is [person : jacob's] [event_name : birthday]";"when is jacob's birthday";"when is Jacob's birthday?"
13516;email;querycontact;"call [relation : dad]";"call dad";"call XXX"
24664;email;querycontact;"what's [person : leon's] [personal_info : email]";"what's leon's email";"What's Leon's email?"
9826;email;querycontact;"can i find out information about a contact";"can i find out information about a contact";"Can I find out information about a contact?"
19380;email;querycontact;"do i have a [personal_info : work number] for [person : susan]";"do i have a work number for susan";"Do I have a work number for Susan?"
9057;email;querycontact;"does [person : bob] [personal_info : live] in [place_name : france]";"does bob live in france";"Does Bob live in France"
24497;email;querycontact;"contacts please";"contacts please";"contacts please"
17856;email;querycontact;"tell me about [person : joose]";"tell me about joose";"Tell me about Joose."
11851;email;querycontact;"what is this person's contact information";"what is this person's contact information";"What is this person'should contact information?"
13658;email;querycontact;"could you get [person : john's] email address for me";"could you get john's email address for me";"Olly could you get John's email address for me"
3835;email;querycontact;"find [person : john smith] in contacts";"find john smith in contacts";"Find John Smith in Contacts"
6657;email;querycontact;"select the information on the contact";"select the information on the contact";"Select the Information on the contact"
2964;email;querycontact;"find all the contacts [personal_info : named] [person : john]";"find all the contacts named john";"Find all the contacts named John."
14878;email;querycontact;"what is [person : john smith's] number";"what is john smith's number";"What is John Smith's number?"
9920;email;querycontact;"tell me the email address for [person : aunt ruth]";"tell me the email address for aunt ruth";"Tell me the email address for Aunt Ruth."
17994;email;querycontact;"what is [business_name : mr taxi's] [personal_info : phone number] it is in my contacts";"what is mr taxi's phone number it is in my contacts";"What is Mr. taxi's phone number, it is in my contacts?"
