answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
10200;iot;hue_lightchange;"make the lights in my [house_place : home] [color_type : yellow]";"make the lights in my home yellow";"Make the lights in my home yellow."
11908;iot;hue_lightchange;"please change the color of my lights surprise me";"please change the color of my lights surprise me";"Please change the color of my lights, surprise me!"
22606;iot;hue_lightchange;"change the color of lights";"change the color of lights";"Olly, change the color of lights."
11608;iot;hue_lightchange;"please change the light colors to [color_type : red]";"please change the light colors to red";"Please change the light colors to red."
7907;iot;hue_lightchange;"turn lights to [color_type : green]";"turn lights to green";"Turn [light name] to green"
14169;iot;hue_lightchange;"i would like [color_type : orange] lights now";"i would like orange lights now";"I would like orange lights now."
8779;iot;hue_lightchange;"adjust light when i get home";"adjust light when i get home";"Adjust light when I get home"
16234;iot;hue_lightchange;"house change all lights to [color_type : blue]";"house change all lights to blue";"House, change all lights to blue."
12333;iot;hue_lightchange;"change color of the light to [color_type : red] [house_place : outside the house]";"change color of the light to red outside the house";"change color of the light to red outside the house"
2454;iot;hue_lightchange;"change the light color to [color_type : red]";"change the light color to red";"Change the light color to red"
8108;iot;hue_lightchange;"it will be good if you [color_type : yellowish] the light";"it will be good if you yellowish the light";"it will be good if you yellowish the light."
5093;iot;hue_lightchange;"please change the lighting to [color_type : blue]";"please change the lighting to blue";"PDA, please change the lighting to blue."
16236;iot;hue_lightchange;"house can you make all the lights in the [house_place : house] [color_type : blue]";"house can you make all the lights in the house blue";"House, can you make all the lights in the house blue?"
7908;iot;hue_lightchange;"switch on the [color_type : green] light in [house_place : playroom]";"switch on the green light in playroom";"Switch on the green light [light name]"
15859;iot;hue_lightchange;"go to setting";"go to setting";"go to setting"
15860;iot;hue_lightchange;"adjust the light option";"adjust the light option";"adjust the light option"
8354;iot;hue_lightchange;"transition to another color for the lights";"transition to another color for the lights";"Transition to another color for the lights"
19474;iot;hue_lightchange;"light settings";"light settings";"light settings"
14253;iot;hue_lightchange;"change lights to [color_type : pink]";"change lights to pink";"change lights to pink"
