answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
248;general;repeat;"could you tell me it one more time please.";"could you tell me it one more time please.";"could you tell me it one more time please."
371;general;repeat;"one more time again.";"one more time again.";"one more time again."
414;general;repeat;"will you retry it please.";"will you retry it please.";"will you retry it please."
320;general;repeat;"would you try that instruction said again please.";"would you try that instruction said again please.";"would you try that instruction said again please."
139;general;repeat;"tell me that once again.";"tell me that once again.";"tell me that once again."
75;general;repeat;"tell me it one more again please.";"tell me it one more again please.";"tell me it one more again please."
355;general;repeat;"i would like to hear what i've said again.";"i would like to hear what i've said again.";"i would like to hear what i've said again."
509;general;repeat;"would you tell me that once again.";"would you tell me that once again.";"would you tell me that once again."
68;general;repeat;"please speak the last one said one more time.";"please speak the last one said one more time.";"please speak the last one said one more time."
368;general;repeat;"one more again please.";"one more again please.";"one more again please."
581;general;repeat;"try it once more please.";"try it once more please.";"try it once more please."
14;general;repeat;"please let's start over.";"please let's start over.";"please let's start over."
220;general;repeat;"i would like to hear the last you just said again.";"i would like to hear the last you just said again.";"i would like to hear the last you just said again."
131;general;repeat;"tell me what you just said once again please.";"tell me what you just said once again please.";"tell me what you just said once again please."
142;general;repeat;"could you try what you just said one more again.";"could you try what you just said one more again.";"could you try what you just said one more again."
151;general;repeat;"i'd like to hear the last utterance spoken again.";"i'd like to hear the last utterance spoken again.";"i'd like to hear the last utterance spoken again."
59;general;repeat;"would you try what you said again.";"would you try what you said again.";"would you try what you said again."
369;general;repeat;"please would you reset.";"please would you reset.";"please would you reset."
328;general;repeat;"please would you repeat what you've said.";"please would you repeat what you've said.";"please would you repeat what you've said."
