answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
18362;lists;query;"open my list";"open my list";"open my list"
11923;lists;query;"what are the current lists i have";"what are the current lists i have";"What are the current lists I have?"
6573;lists;query;"count the number of food items on the list";"count the number of food items on the list";"Count the number of food items on the list."
8448;lists;query;"what are my lists so far";"what are my lists so far";"What are my lists so far?"
18794;lists;query;"can you tell me what the items on my [list_name : grocery] list are";"can you tell me what the items on my grocery list are";"Can you tell me what the items on my grocery list are?"
3124;lists;query;"make a list of all the clothing range available on [business_name : ralph and lauren]";"make a list of all the clothing range available on ralph and lauren";"Make a list of all the clothing range available on Ralph & Lauren."
9842;lists;query;"can you please tell me what i have on my list";"can you please tell me what i have on my list";"Can you please tell me what I have on my list?"
19218;lists;query;"can you find my lists";"can you find my lists";"Can you find my lists?"
15012;lists;query;"what is available in your [list_name : stock] of lists";"what is available in your stock of lists";"What is available in your stock of lists?"
2625;lists;query;"do i have anything on the list";"do i have anything on the list";"Do I have anything on the list?"
10380;lists;query;"pull up the [list_name : shopping] list";"pull up the shopping list";"Pull up the shopping list."
18712;lists;query;"can you read me my lists";"can you read me my lists";"PDA, can you read me my Lists?"
20901;lists;query;"list items on my [list_name : work] list";"list items on my work list";"List items on my work list"
14485;lists;query;"what is on my [music_genre : rap] playlist";"what is on my rap playlist";"What is on my rap playlist?"
9133;lists;query;"what does the list contain";"what does the list contain";"What does the list contain"
7562;lists;query;"what are the list of [list_name : things i need to buy] [date : today]";"what are the list of things i need to buy today";"What are the list of things I need to buy today?"
4655;lists;query;"what do i need to [list_name : get done] [date : today]";"what do i need to get done today";"Olly what do I need to get done today?"
13812;lists;query;"what do i need to complete first from the list";"what do i need to complete first from the list";"What do I need to complete first from the list Olly?"
14509;lists;query;"whats on my [list_name : shopping] list";"whats on my shopping list";"whats on my shopping list?"
