answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11214;audio;volume_mute;"stop making sounds for [time : forty minutes]";"stop making sounds for forty minutes";"Stop making sounds for 40 minutes."
25841;audio;volume_mute;"can you please stop speaking";"can you please stop speaking";"Can you please stop speaking"
1310;audio;volume_mute;"mute volume";"mute volume";"Mute volume."
8243;audio;volume_mute;"please do not answer";"please do not answer";"please do not answer"
10373;audio;volume_mute;"please be silent until i tell you not to be";"please be silent until i tell you not to be";"Please be silent until I tell you not to be"
14238;audio;volume_mute;"i want to mute the speaker";"i want to mute the speaker";"I want to mute the speaker"
10374;audio;volume_mute;"silent mode";"silent mode";"Silent mode"
2522;audio;volume_mute;"mute yourself when i am in a [event_name : meeting]";"mute yourself when i am in a meeting";"Must yourself when I am in a meeting."
4265;audio;volume_mute;"please pause yourself";"please pause yourself";"Please pause yourself."
10518;audio;volume_mute;"please keep quiet for the [time : next hour]";"please keep quiet for the next hour";"Please keep quiet for the next hour."
11092;audio;volume_mute;"mute the [device_type : living room speakers]";"mute the living room speakers";"Mute the living room speakers"
9327;audio;volume_mute;"down the speaker volume at the end of level";"down the speaker volume at the end of level";"down the speaker volume at the end of level"
18113;audio;volume_mute;"set the speakers to mute";"set the speakers to mute";"Set the speakers to mute."
14667;audio;volume_mute;"please mute the volume control";"please mute the volume control";"Please mute the volume control."
13446;audio;volume_mute;"turn on silent mode until my alarm goes off";"turn on silent mode until my alarm goes off";"Turn on silent mode until my alarm goes off."
