answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
15031;iot;hue_lightoff;"can you turn off the lights";"can you turn off the lights";"Can you turn off the lights?"
3728;iot;hue_lightoff;"please turn lights off";"please turn lights off";"please turn lights off"
23390;iot;hue_lightoff;"please turn the lights off";"please turn the lights off";"Please turn the lights off"
4400;iot;hue_lightoff;"shut off the lights in the [house_place : kitchen]";"shut off the lights in the kitchen";"Shut off the lights in the kitchen"
24236;iot;hue_lightoff;"turn [house_place : room] light off";"turn room light off";"turn room light off"
13775;iot;hue_lightoff;"cut off the [house_place : bathroom] lights";"cut off the bathroom lights";"cut off the bathroom lights"
2103;iot;hue_lightoff;"i want the light switched off can you do it for me";"i want the light switched off can you do it for me";"I want the light switched off. Can you do it for me?"
12143;iot;hue_lightoff;"can you turn my [house_place : bathroom] lights off";"can you turn my bathroom lights off";"can you turn my bathroom lights off"
20787;iot;hue_lightoff;"turn the light off in the [house_place : living room]";"turn the light off in the living room";"Olly, Turn the light off in the living room"
11778;iot;hue_lightoff;"light off now";"light off now";"PDA light off now"
23412;iot;hue_lightoff;"turn off lights in [house_place : bedroom]";"turn off lights in bedroom";"turn off lights in bedroom"
15330;iot;hue_lightoff;"turn the [house_place : living rooms] lights off";"turn the living rooms lights off";"Turn the living rooms lights off."
26570;iot;hue_lightoff;"did i leave the light on in the [house_place : garage]";"did i leave the light on in the garage";"Did i leave the light on in the Garage?"
11921;iot;hue_lightoff;"can you turn off one of my [device_type : lights] in my [house_place : bathroom]";"can you turn off one of my lights in my bathroom";"can you turn off one of my lights in my bathroom"
21337;iot;hue_lightoff;"please turn the lights off in the [house_place : bathroom]";"please turn the lights off in the bathroom";"Please turn the lights off in the bathroom."
22835;iot;hue_lightoff;"turn the [house_place : room] light off";"turn the room light off";"Turn the room light off."
13428;iot;hue_lightoff;"please turn off all the lights in my house";"please turn off all the lights in my house";"pls turn off  all the lights in my house"
10443;iot;hue_lightoff;"please turn off the [device_type : porch light]";"please turn off the porch light";"Please turn off the porch light"
8823;iot;hue_lightoff;"can you please turn off the light of my [house_place : bed room]";"can you please turn off the light of my bed room";"Can you please turn off the light of my bed room"
